DataType=double
version=3
OpenSimVersion=4.2
endheader
time,L.Acceleration_x,L.Acceleration_y,L.Acceleration_z,L.AngularRate_x,L.AngularRate_y,L.AngularRate_z,L.CoP_x,L.CoP_y,L.Pressure_1,L.Pressure_2,L.Pressure_3,L.Pressure_4,L.Pressure_5,L.Pressure_6,L.Pressure_7,L.Pressure_8,L.Pressure_9,L.Pressure_10,L.Pressure_11,L.Pressure_12,L.Pressure_13,L.Pressure_14,L.Pressure_15,L.Pressure_16,L.TotalForce,R.Acceleration_x,R.Acceleration_y,R.Acceleration_z,R.AngularRate_x,R.AngularRate_y,R.AngularRate_z,R.CoP_x,R.CoP_y,R.Pressure_1,R.Pressure_2,R.Pressure_3,R.Pressure_4,R.Pressure_5,R.Pressure_6,R.Pressure_7,R.Pressure_8,R.Pressure_9,R.Pressure_10,R.Pressure_11,R.Pressure_12,R.Pressure_13,R.Pressure_14,R.Pressure_15,R.Pressure_16,R.TotalForce
10.94144558906555,-0.19,0.02,0.99,-14.63,5.18,-1.75,-0.069608,-0.0008899999999999999,17.75,16,7.5,5.5,3,1,1.5,0.5,0.75,0.5,0,0,0.25,2,0.25,0,536,0.58,0.38,0.76,-43.96,-44.17,-99.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9644455909729,-0.2,0.01,1,-11.69,4.41,-1.89,-0.057178,0.0008899999999999999,17,15.25,7.75,5.5,3.5,1.25,2,0.5,2,0.75,0.25,0,0.5,5.25,0.25,0,587,0.48,0.5,0.71,-7.77,-54.04,-75.11,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2
10.98944544792175,-0.19,0.01,0.99,-8.890000000000001,5.53,-1.68,-0.039776,0.00356,15.75,13.75,7.25,4.75,4,1.25,3.5,0.5,5.25,1,0.5,0,0.5,6,0.75,0.25,631,0.43,0.45,1.07,6.09,-139.58,13.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.00944566726685,-0.19,0.01,0.99,-7.63,5.88,-1.47,-0.034804,0.00356,15,13,7.5,4.75,4.25,1.25,4,0.75,6,1.25,0.5,0,0.5,6.25,1,0.25,649,0.43,0.45,1.07,6.09,-139.58,13.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.03744554519653,-0.2,0.01,0.99,-7.42,6.09,-1.33,-0.027346,0.00445,14.5,11.75,7.25,4.25,4,1.25,4.5,0.75,7,1.75,0.5,0.25,0.75,6.75,1.25,0.25,658,0.06,0.31,0.92,38.01,-224.21,76.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.05944561958313,-0.2,0.01,0.99,-7.42,6.09,-1.33,-0.027346,0.00445,14.5,11.75,7.25,4.25,4,1.25,4.5,0.75,7,1.75,0.5,0.25,0.75,6.75,1.25,0.25,658,-0.08,0.2,1.07,55.23,-243.53,85.26000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.08444547653198,-0.19,0,0.99,-4.97,5.53,-1.12,-0.014916,0.00623,12.25,8.75,6,3.5,3.75,1.25,5.25,0.75,8.25,3.25,1,0,0.75,7,1.25,0.5,634,-0.25,0.12,1.26,74.13,-263.27,82.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.11744546890259,-0.2,0.01,0.99,-5.11,5.95,-1.33,-0.009944,0.00623,11.25,8,5.75,3,3.75,1.25,5.25,0.75,8.75,4.25,1,0.25,0.75,7.25,1.5,0.5,633,-0.72,-0.23,1.43,106.89,-280.98,49.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1444456577301,-0.2,-0,0.99,-5.11,5.88,-1.33,-0.004972,0.00712,10,7.25,5.5,2.75,3.75,1.25,5.5,0.75,9.25,4.5,1.25,0.25,0.75,7.25,1.5,0.5,624,-0.75,-0.13,1.81,80.78,-279.37,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.18044567108154,-0.2,0,0.98,-3.22,5.04,-0.91,-0.002486,0.00712,9,6.5,5.75,2.75,3.75,1,5.75,1.25,9.25,5.25,1.5,0,0.75,7.5,1.5,0.5,628,-1.12,0.31,1.59,69.3,-305.83,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2054455280304,-0.2,-0.01,0.98,-4.97,6.3,-1.61,0.004972,0.00801,8,5.75,5.5,2.25,3.75,1.25,6,0.75,10.25,5.75,2.5,0.25,0.75,8,1.75,0.5,639,-1.02,0.53,1.43,65.59,-288.61,41.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.24344563484192,-0.2,-0,0.98,-4.97,6.51,-1.47,0.009944,0.00801,7.25,5.25,5.25,2.25,3.75,1.25,6.25,0.5,11,6.75,3.75,0.5,1,8.75,1.75,0.5,665,-0.87,0.32,1.62,95.41,-251.65,134.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2694456577301,-0.19,-0,0.98,-7.21,7.56,-1.96,0.014916,0.0089,7,4.5,5,2,3.75,1,6.75,0.5,12.25,8,4.5,0.5,1,9.25,1.75,0.5,694,-0.9,0.1,1.64,90.37,-249.9,166.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.29044556617737,-0.21,-0.01,0.98,-11.62,13.09,-5.25,0.029832,0.0089,5,3,3.75,1.5,3.75,1,7.5,0.75,15.25,9.75,7.25,1,1,11.75,2.25,1,769,-1.17,-0.09,1.3,72.8,-237.65,174.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3174455165863,-0.21,-0.01,0.98,-11.62,13.09,-5.25,0.029832,0.0089,5,3,3.75,1.5,3.75,1,7.5,0.75,15.25,9.75,7.25,1,1,11.75,2.25,1,769,-2.2,-0.36,0.77,68.67,-152.53,120.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.33844566345215,-0.2,-0.03,1,-10.78,26.39,-7.49,0.044748,0.0089,3,1.75,2.25,1,2,0.5,7.75,0.75,17.75,11.25,9.75,1.25,1.25,15,3.5,1,810,-2.92,-0.79,0.23,83.23,-89.73999999999999,61.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.35944557189941,-0.23,-0.05,1.01,-12.67,39.83,-3.92,0.04972,0.00979,2.5,1.25,1.75,1,1.25,0.25,7.5,0.5,18.75,11.75,10,1.5,1.5,16,3.75,1.75,817,-2.46,-0.6,0.47,-2.87,33.25,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.38444566726685,-0.26,-0.03,1.03,-16.03,72.45,-2.52,0.052206,0.00979,2.75,1.25,1.25,0.75,0.5,0,7.25,0.5,19,11.25,10,1.75,1.25,17.75,3.75,1.75,810,-2.8,0.05,0.29,-57.4,75.88,-31.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.40444564819336,-0.34,-0.06,1.3,-13.51,119.49,-2.73,0.057178,0.00979,2.25,1.25,1.25,0.5,0.5,0,6.75,0.25,18.25,10.75,9.75,1.75,1,19,4.5,3,798,-0.37,0.98,1.92,-68.39,289.45,43.54,-0.09944,-0.00267,9,9,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,168
11.43044567108154,-0.39,-0.07000000000000001,1.19,-39.55,219.1,1.47,0.057178,0.00979,1.75,1.5,1.25,0.5,0.5,0,6,0.25,17.5,10.25,9,1.75,0.75,20.25,4,3.25,768,-0.37,0.98,1.92,-68.39,289.45,43.54,-0.09944,-0.00267,9,9,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,168
11.45944547653198,-0.68,-0.07000000000000001,1.64,-60.34,285.46,-3.5,0.064636,0.00979,0.5,1,0.5,0.25,0.5,0,5.5,0,15,8,5.25,1.5,1.25,23.5,4.25,5.25,684,-0.28,-0.17,1.38,-33.88,181.16,59.36,-0.09944,-0.00267,15.25,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,301
11.49044561386108,-0.93,0.2,1.89,-51.66,389.27,-28.84,0.07209399999999999,0.01068,0.5,0,0,0,0.25,0,4.75,0,10.25,5,2.5,1.25,1,22.5,4,4.25,523,-0.28,-0.22,1.36,-27.51,160.93,39.06,-0.096954,-0.00267,17.25,16.5,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,348
11.51344561576843,-0.92,0.21,2.1,3.15,417.97,-42.42,0.07457999999999999,0.01157,0,0,0,0,0.25,0,3.5,0,7.75,3.5,1.75,1,0.5,19,3.5,3.25,406,-0.33,-0.17,1.44,-41.93,141.61,11.06,-0.094468,-0.00267,19,18,3.75,4.75,0,0,0,0,0,0,0,0.25,0,0,0,0,420
11.54244565963745,-0.42,0.03,1.98,48.86,368.55,-60.06,0.077066,0.01068,0,0,0,0,0,0,1.75,0,5.5,2.25,1.5,0.75,0.5,13.25,2.25,1.75,271,-0.35,-0.13,1.76,-60.06,118.44,1.12,-0.084524,-0.00267,18.5,17.5,9,8.5,1,0.75,0,0.25,0,0,0,0,0,1,0,0,528
11.5654456615448,0.71,0.15,4.14,47.74,179.62,-151.76,0.069608,0.01335,0.25,0,0,0,0,0,0.5,0,2,1,0.5,0,0.25,4.25,0.25,0.25,86,-0.27,0.02,1.35,-43.89,-4.34,-0.5600000000000001,-0.069608,-0.00178,17.5,16.5,9.5,8,3,1.5,0.5,0.5,0,0,0,0,0.5,5,0,0,584
11.59344553947449,0.75,0.32,1.55,5.11,-35.21,-149.17,0.069608,0.01246,0,0.25,0,0,0,0,0.25,0,1.25,1,0.25,0,0,2.75,0.25,0.25,58,-0.19,0.02,1,-15.05,-7.91,1.75,-0.05966399999999999,-0.0008899999999999999,16.5,15.5,10,8,4.25,1.5,1.25,0.75,1.25,0,0,0.25,0.75,6.25,0,0,627
11.62544560432434,0.48,0.68,0.4,13.23,-63.7,-109.48,0,0,0,0,0,0,0,0,0.25,0,1.25,0.75,0.25,0,0,2,0.5,0,48,-0.19,0.02,1,-4.9,-4.34,2.66,-0.042262,-0,14,14,8.5,6.75,4.5,2,1.75,1,3,0.5,0.25,0.5,1.25,7.5,0.75,0.5,634
11.65744566917419,0.34,0.31,1.13,71.81999999999999,-128.03,41.23,0,0,0,0,0,0,0,0,0.25,0,0.25,0.5,0.25,0,0,0.25,0,0,16,-0.19,0.02,0.99,-1.96,-1.96,2.73,-0.027346,0.0008899999999999999,11.25,11.5,6.75,5.5,4,2,2,1.25,5.5,1.25,1,1,1.5,8.25,1,1,621
11.68544554710388,-0.09,-0.28,1.01,106.61,-205.8,62.79,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0.25,0,0,11,-0.18,0.01,0.99,-1.05,-1.54,2.73,-0.017402,0.0008899999999999999,9.25,9.5,6,4.75,3.75,2.25,2,1.5,5.75,1.25,1.25,1,1.5,8.25,1.5,1,583
11.71944546699524,-0.25,-0.35,1.01,105.07,-222.04,51.8,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,4,-0.19,0.02,0.99,-1.61,-1.33,2.59,-0.004972,0.0008899999999999999,6.25,6.75,5,3.5,3,1.75,1.75,1.5,6.25,2,1.75,1,1.75,8,1.25,1.25,510
11.75044560432434,-0.33,-0.35,1.13,104.65,-229.18,40.53,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,9,-0.19,0.02,1,-1.82,-2.31,2.31,-0.002486,0,5.75,5.75,4,3.5,3,2,1.75,1.75,5.75,2,1.75,1.5,2,8.25,1,1.5,494
11.77944564819336,-0.58,-0.46,1.43,84.14,-272.58,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.02,0.99,-1.47,-3.71,2.24,0.004972,0.0008899999999999999,4.75,5,3.5,2.75,2.75,1.5,1.75,1.75,5.75,2,2,1.25,2,8,1.5,1.5,461
11.80044555664062,-0.82,-0.18,1.27,66.36,-244.93,-11.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.02,0.99,-1.19,-3.71,2.38,0.004972,0,4,4.75,3.75,3,2.75,1.75,1.75,1.75,5.75,2,2.5,1.25,2,7.75,1.25,1.25,459
11.82544565200806,-0.82,-0.18,1.27,66.36,-244.93,-11.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.02,0.99,0.49,-4.69,1.96,0.01243,-0,3.5,3.75,3.25,3,2.75,2,1.5,2,5.75,2.25,2.75,1.5,2,8.25,1.75,1.75,461
11.84844565391541,-0.75,0,1.64,46.97,-249.48,-0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.02,0.99,0.49,-4.69,1.96,0.01243,-0,3.5,3.75,3.25,3,2.75,2,1.5,2,5.75,2.25,2.75,1.5,2,8.25,1.75,1.75,461
11.87244558334351,-0.75,0,1.64,46.97,-249.48,-0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.02,0.99,-0.14,-4.06,1.96,0.014916,-0.0008899999999999999,3,3.5,3.5,2.75,3,2.25,1.5,2,5.75,2.75,3.25,1.5,2.25,8.25,1.75,1.5,470
11.89644551277161,-0.85,0.1,1.67,57.33,-275.03,40.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.02,0.99,-4.62,-2.03,0.91,0.019888,0,2.75,3.25,3,2.75,3,2.25,1.75,2,6.5,3.25,3.75,2,2,9.5,2,1.75,498
11.92744565010071,-1.08,0.26,1.58,53.13,-256.48,91.34999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.02,0.98,-6.3,-2.38,0.35,0.029832,0.0008899999999999999,2.5,2.5,2.75,2,3,2,2,2,8,4,4.25,2.25,2.25,10.75,3.25,2,538
11.95944547653198,-1.31,-0.07000000000000001,1.06,68.11,-227.5,125.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.01,0.98,-8.68,2.17,-1.12,0.042262,0.00356,2,1.75,2.25,2,2.75,1.5,3,2,12.25,9,7.5,2.75,2.5,14.5,3.25,2.5,697
11.9864456653595,-1.9,-0.7,0.75,80.01000000000001,-182.91,123.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.01,0.99,-9.029999999999999,5.18,-1.89,0.04972,0.00356,1.25,1,1.5,1.75,2.25,1.5,3.5,2,14,10,10.5,3,2.75,16.75,3.75,2.75,762
12.0194456577301,-2.28,-1.33,0.09,54.81,-18.9,-14.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22,0.01,1.02,-4.34,31.22,-1.82,0.06215,0.00445,0.25,0,1,1,1,0.5,3.75,1.25,16,12.5,13.25,5.25,2.5,23,5.25,4,866
12.04444551467896,-1.36,-0.11,0.57,-83.58,70,-58.66,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,5,-0.25,0.03,1.1,-0.07000000000000001,65.38,-3.29,0.067122,0.005339999999999999,0.25,0,0.5,0.5,0.25,0.25,3.25,1,16,12.25,13,5,2.25,25,5.5,3.75,843
12.07044553756714,-1.36,-0.11,0.57,-83.58,70,-58.66,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,5,-0.29,0.03,1.13,0.63,133.07,-6.72,0.069608,0.00623,0,0,0,0.5,0,0.25,2.75,0.75,15.5,11.5,12.25,4.5,1.75,27.5,5.5,4.5,816
12.10144567489624,0.08,0.2,-0.29,-143.36,212.1,-64.19,-0.096954,-0.00178,9,8.75,1.75,1.25,0,0,0,0,0,0,0,0,0,0,0,0,189,-0.41,0,1.27,6.37,203.98,-7.35,0.07457999999999999,0.00712,0,0,0,0.25,0,0.25,1.75,0.25,13.75,8.5,9.25,3,0.75,29,6.25,5,714
12.12444567680359,-0.42,-0.26,2.1,14.35,233.66,21.77,-0.096954,-0.00178,15,14.5,2,1.75,0,0,0,0,0,0,0,0,0,0,0,0,302,-0.41,0,1.27,6.37,203.98,-7.35,0.07457999999999999,0.00712,0,0,0,0.25,0,0.25,1.75,0.25,13.75,8.5,9.25,3,0.75,29,6.25,5,714
12.14944553375244,-0.2,0.23,1.25,1.68,161.35,-10.08,-0.096954,-0.00267,18,17.75,2.5,3,0,0,0,0,0,0,0,0,0,0,0,0,375,-0.66,0.11,1.56,12.53,277.27,-10.08,0.079552,0.0089,0,0,0,0,0,0,1.5,0,10,5.5,5.25,2,0,26.25,5.25,5.25,544
12.17944550514221,-0.27,0.11,1.41,-13.3,144.62,-4.69,-0.094468,-0.00267,19.25,19,4,4,0,0,0,0,0,0,0,0,0,0,0,0,423,-0.78,0.23,1.76,7,328.09,-25.83,0.082038,0.0089,0,0,0,0,0,0,1.5,0,7.75,4.25,3.75,1.75,0,24,4.25,4.5,458
12.21044564247131,-0.25,0.02,1.3,-25.9,105.35,-1.4,-0.08949599999999999,-0.00356,20.5,19.25,6,6.75,1,0.5,0,0.25,0,0,0.25,0.25,0,0.25,0,0,510,-0.7,0.25,2.25,-22.61,337.4,-67.69,0.084524,0.00979,0,0,0,0,0,0,0.75,0,3.75,1.75,1.25,1,0,15.5,2.5,2.25,250
12.24044561386108,-0.24,0.07000000000000001,1.26,-57.47,54.95,-4.34,-0.084524,-0.00267,19.5,18.25,7,7,1.5,1,0.25,0.25,0.25,0,0.25,0,0,1,0,0,525,0.54,0.57,1.33,-43.89,233.94,-97.72,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.25,0,3.75,0.25,0.5,46
12.26144552230835,-0.21,0.03,1.04,-36.33,16.24,-2.52,-0.077066,-0.00267,18.5,17.25,6.5,7,2,1.25,0.75,0.5,0.5,0.25,0,0,0.5,1.75,0,0,533,0.89,0.42,2.22,-43.89,37.1,-77.42,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,7
12.28544545173645,-0.2,0.02,0.99,-12.39,3.22,-0.98,-0.06215,-0.00178,17.25,16.25,7.75,7.25,2.5,1.75,1.25,0.75,1.5,0.5,0.25,0,0.5,3.25,0.75,0.25,585,0.58,0.3,0.87,-79.38,-47.74,-66.64,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2
12.30644559860229,-0.2,0.02,0.99,-12.39,3.22,-0.98,-0.06215,-0.00178,17.25,16.25,7.75,7.25,2.5,1.75,1.25,0.75,1.5,0.5,0.25,0,0.5,3.25,0.75,0.25,585,0.49,0.39,1,-10.01,-93.23999999999999,-48.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.33144545555115,-0.19,0.02,0.99,-5.39,4.06,-0.84,-0.054692,-0.0008899999999999999,16.25,15,7.5,6.25,3,1.75,1.75,0.75,1.75,0.75,0.25,0.25,0.75,5,1,0.5,592,0.49,0.39,1,-10.01,-93.23999999999999,-48.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.35344552993774,-0.19,0.02,0.99,-5.39,4.06,-0.84,-0.054692,-0.0008899999999999999,16.25,15,7.5,6.25,3,1.75,1.75,0.75,1.75,0.75,0.25,0.25,0.75,5,1,0.5,592,0.31,0.48,0.89,-3.64,-178.5,23.38,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2
12.37944555282593,-0.19,0.02,0.99,-5.25,4.97,-1.12,-0.04972,-0,15.25,13.75,7.25,6,3,1.75,2,0.75,2.5,0.5,0.25,0.25,1.25,5,1,0.5,581,0.15,0.31,1.06,30.59,-212.24,45.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.40144562721252,-0.2,0.02,0.99,-4.69,5.32,-1.05,-0.03729,0.0008899999999999999,14.5,12.25,6.75,5,3.25,1.75,2.5,1,4.5,1,0.5,0.25,1.25,5.75,1.25,0.5,598,-0.01,0.23,1.12,40.53,-243.88,55.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.42644548416138,-0.2,0.02,0.99,-4.69,5.32,-1.05,-0.03729,0.0008899999999999999,14.5,12.25,6.75,5,3.25,1.75,2.5,1,4.5,1,0.5,0.25,1.25,5.75,1.25,0.5,598,-0.5,-0.02,1.41,100.66,-270.48,41.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.44944548606873,-0.2,0.02,0.98,-4.76,5.46,-1.33,-0.029832,0.00178,13.25,11,6,4.75,3.5,1.75,3,1.25,5,1.25,0.75,0.5,1.25,6.25,1.5,0.5,598,-0.5,-0.02,1.41,100.66,-270.48,41.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.48144555091858,-0.2,0.02,0.98,-4.76,5.46,-1.33,-0.029832,0.00178,13.25,11,6,4.75,3.5,1.75,3,1.25,5,1.25,0.75,0.5,1.25,6.25,1.5,0.5,598,-0.65,-0.05,1.84,101.01,-294.7,20.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.5104455947876,-0.19,0.01,0.99,-3.99,5.46,-0.98,-0.014916,0.00267,11,8,5.25,4.25,3.75,1.75,3.5,1.25,6.25,2.5,2,0.5,1.5,7.25,2.25,0.75,605,-0.87,0.03,1.79,87.56999999999999,-310.66,9.449999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.54244565963745,-0.2,0.01,0.98,-3.92,5.81,-1.12,-0.007457999999999999,0.00267,9.75,7.5,6,3.75,3.75,1.75,3.75,1.25,7,3,3,1,1.75,7.5,2,0.75,625,-0.84,0.39,1.59,74.27,-295.05,36.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.57144546508789,-0.2,0.01,0.98,-5.6,7.35,-1.75,0.002486,0.00356,8,6.25,5.75,3.5,3.75,1.5,4.75,1.25,8.25,5,3.75,1,1.75,8.5,2.75,1,662,-0.77,0.4,1.75,94.01000000000001,-281.19,65.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.59944558143616,-0.2,0,0.97,-5.32,6.79,-2.03,0.007457999999999999,0.00356,7.5,5.75,5.5,3,3.75,1.75,5,1.5,9,5.75,4.5,1.25,2.25,8.5,2.5,1,682,-0.9399999999999999,0.01,1.66,104.37,-261.8,111.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.62144565582275,-0.2,0.01,0.98,-6.44,7.21,-2.24,0.014916,0.00445,6.75,5.25,4.75,2.5,4,1.75,5.5,1.25,10.25,6.5,6.25,1.5,2.25,9.75,3,1,720,-1.2,-0.25,1.42,93.87,-235.76,103.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.6444456577301,-0.21,0,0.99,-6.09,10.85,-2.94,0.032318,0.00356,5,3,3.75,2.25,3.75,1.75,6.25,1.75,13,9.25,9.5,3.25,3,12.75,3.75,2.5,838,-2.01,-0.5600000000000001,1.06,95.69,-175.98,42.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.66544556617737,-0.21,0,0.99,-6.09,10.85,-2.94,0.032318,0.00356,5,3,3.75,2.25,3.75,1.75,6.25,1.75,13,9.25,9.5,3.25,3,12.75,3.75,2.5,838,-2.88,-1.01,0.12,64.68000000000001,-28.56,-72.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.68744564056396,-0.23,-0.01,1.01,-6.44,28.28,-0.77,0.047234,0.00356,2.5,2,2.25,1.75,1.75,1,6.5,1.5,15.75,11.25,11.5,5,4,16.25,5,3.75,900,-2.88,-1.01,0.12,64.68000000000001,-28.56,-72.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.71044564247131,-0.23,-0.01,1.01,-6.44,28.28,-0.77,0.047234,0.00356,2.5,2,2.25,1.75,1.75,1,6.5,1.5,15.75,11.25,11.5,5,4,16.25,5,3.75,900,-1.76,0.38,0.55,-57.54,77.14,-78.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.73444557189941,-0.26,-0.01,1.05,-6.58,92.12,-2.87,0.054692,0.005339999999999999,1.75,1,1.25,1.25,0.5,0.5,5.75,1,16.5,11,11,4,3,18.75,5.25,3.75,840,0.45,0.51,1.65,-270.13,188.16,-22.19,0,0,1.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
12.75444555282593,-0.31,-0,1.19,1.68,160.23,-3.01,0.057178,0.00623,1.75,1,0.75,1,0.25,0.25,5.25,0.75,15.75,10.25,10.25,3.75,2.5,20,5.25,3.75,797,0.45,0.51,1.65,-270.13,188.16,-22.19,0,0,1.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
12.78144550323486,-0.37,-0.05,1.19,-15.89,230.02,-3.57,0.05966399999999999,0.00712,1.25,0.75,1,1,0.25,0,5,0.5,14.75,9.25,9.25,3.25,2.25,20.25,5,4,746,0.45,0.51,1.65,-270.13,188.16,-22.19,0,0,1.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
12.81244564056396,-0.49,-0.05,1.42,-33.53,268.66,-3.01,0.06215,0.00712,1,0.75,0.75,0.75,0.25,0,4.5,0.25,13.5,8.5,7.5,2.5,2.25,20.75,4.5,4.75,685,-0.36,0.06,1.8,-31.71,195.3,11.55,-0.096954,-0.00356,16,16.25,1.5,2.75,0,0,0,0,0,0,0,0.25,0,0,0,0,333
12.84444546699524,-0.83,0.14,1.93,-59.85,372.61,-29.89,0.07209399999999999,0.0089,0,0.5,0,0.25,0,0,4,0,9.25,5,3.5,2,1.5,19.75,4,4.25,500,-0.36,0.06,1.8,-31.71,195.3,11.55,-0.096954,-0.00356,16,16.25,1.5,2.75,0,0,0,0,0,0,0,0.25,0,0,0,0,333
12.87644553184509,-0.51,-0.01,2.01,1.33,366.1,-43.26,0.077066,0.00979,0,0,0,0,0,0,1.75,0,5.25,2.25,1.5,1,0.75,12.5,2.75,2,273,-0.36,0.06,1.8,-31.71,195.3,11.55,-0.096954,-0.00356,16,16.25,1.5,2.75,0,0,0,0,0,0,0,0.25,0,0,0,0,333
12.90544557571411,0.33,0.13,1.93,-1.33,320.32,-59.22,0.077066,0.0089,0,0,0,0,0,0,0.75,0,3,1.5,1,0.5,0.5,7.25,1.5,1,155,-0.36,0.06,1.8,-31.71,195.3,11.55,-0.096954,-0.00356,16,16.25,1.5,2.75,0,0,0,0,0,0,0,0.25,0,0,0,0,333
12.93944549560547,0.83,0.21,1.72,-32.69,2.52,-85.89,0.064636,0.01068,0.25,0.25,0,0,0,0,0.25,0,0.75,0.75,0.5,0,0,2.5,0.5,0,53,-0.27,0.16,1.37,-26.11,109.06,-2.45,-0.09198199999999999,-0.00445,17.5,18,5,7.75,0,0,0,0,0,0,0,0,0.25,0,0,0.25,449
12.9644455909729,0.52,0.38,0.5,-34.51,-39.41,-69.3,0,0,0,0,0,0,0,0,0.25,0,0.5,1,0.25,0,0,1.75,0.25,0,37,-0.2,0.06,1.09,-58.17,50.75,-1.47,-0.08700999999999999,-0.00445,17.75,17.75,7.25,9.25,0.75,0.75,0,0.25,0,0,0,0,0,0,0,0.25,504
12.98744559288025,0.37,0.36,0.9399999999999999,14.49,-80.5,-27.79,0,0,0,0,0,0,0,0,0.25,0,0,0.5,0.25,0,0,0.75,0.25,0,19,-0.19,0.02,1,-27.02,-4.69,1.05,-0.07457999999999999,-0.00445,15.5,16,7.75,8.5,1.75,1.5,1,0.75,0.5,0.25,0,0.25,0.75,0.25,0,0.75,525
