DataType=double
version=3
OpenSimVersion=4.2
endheader
time,L.Acceleration_x,L.Acceleration_y,L.Acceleration_z,L.AngularRate_x,L.AngularRate_y,L.AngularRate_z,L.CoP_x,L.CoP_y,L.Pressure_1,L.Pressure_2,L.Pressure_3,L.Pressure_4,L.Pressure_5,L.Pressure_6,L.Pressure_7,L.Pressure_8,L.Pressure_9,L.Pressure_10,L.Pressure_11,L.Pressure_12,L.Pressure_13,L.Pressure_14,L.Pressure_15,L.Pressure_16,L.TotalForce,R.Acceleration_x,R.Acceleration_y,R.Acceleration_z,R.AngularRate_x,R.AngularRate_y,R.AngularRate_z,R.CoP_x,R.CoP_y,R.Pressure_1,R.Pressure_2,R.Pressure_3,R.Pressure_4,R.Pressure_5,R.Pressure_6,R.Pressure_7,R.Pressure_8,R.Pressure_9,R.Pressure_10,R.Pressure_11,R.Pressure_12,R.Pressure_13,R.Pressure_14,R.Pressure_15,R.Pressure_16,R.TotalForce
8.210111141204834,-0.2,0.02,0.98,0.91,5.25,0,-0.032318,-0.00178,11.25,10.75,5.25,5.5,2.5,2.25,2.25,2,3.5,0.75,1.25,0.5,2.25,5.25,1.5,0.75,555,0.2,-0.06,1.02,41.16,-228.55,51.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.231111288070679,-0.2,0.04,0.99,2.1,4.62,0.14,-0.027346,-0.00356,9.75,9.25,4.75,5.25,2.75,3.25,2,2.5,3.25,1,1.5,1,2.5,5,1.5,1,545,0.01,-0.09,1.17,50.19,-269.29,46.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.255111217498779,-0.19,0.04,0.98,1.47,4.2,-0.21,-0.02486,-0.00445,8.5,8.5,4.75,5,2.5,3.5,2,2.75,3,1.25,1.75,1.25,2.5,5,1.5,1,532,-0.45,-0.16,1.36,88.48,-307.23,24.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.27911114692688,-0.18,0.03,0.98,1.4,3.99,-0.49,-0.019888,-0.005339999999999999,7.75,7.75,4.25,5,2.25,3.5,2,3.25,3,1.5,2,1,3,5,1.75,1.25,528,-0.64,-0.31,1.58,98.7,-306.74,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.30911111831665,-0.2,0.03,0.98,-0.28,4.13,-0.77,-0.007457999999999999,-0.00712,6.25,6.5,4,4.25,2.25,3.75,2,4,3.25,1.5,3,2,4.75,5.5,2.5,1.5,554,-0.68,-0.28,1.84,74.48,-304.99,-11.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.343111276626587,-0.19,0.04,0.99,-1.89,4.9,-1.4,0.004972,-0.00623,5.5,5.25,3.75,3.75,2.5,3.5,2,4.25,4.75,2.25,5,3.5,4.75,6.5,2.75,2,604,-0.85,-0.03,2.19,65.45,-325.22,-36.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.369111299514771,-0.19,0.03,0.98,-3.29,5.74,-1.68,0.007457999999999999,-0.00623,5,4.75,3.5,3.5,2.25,3.25,2.25,4,4.75,3,5,3.5,5,6.5,2.75,1.75,593,-1.11,0.45,1.65,61.04,-342.09,-18.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.406111240386963,-0.2,0.03,0.98,-10.01,7.35,-2.87,0.019888,-0.00356,4,3.5,3.25,3,2.75,3,3.5,3.5,6.5,4.75,6.5,4.75,4.5,7.75,2.75,1.5,647,-1.12,0.49,1.89,94.98999999999999,-300.37,81.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.435111284255981,-0.19,0.04,0.98,-12.04,6.79,-3.64,0.02486,-0.00178,3.75,3.25,3,2.75,3,2.5,4.5,3.25,8.25,6,7.5,4.5,4.25,9.25,3.5,2,705,-1.36,0.37,1.57,85.68000000000001,-275.24,138.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.459111213684082,-0.19,0.01,0.98,-11.97,11.41,-3.92,0.03729,0.0008899999999999999,3,2.25,2.5,2.25,2.75,2.25,6,3,12.25,9.25,10,6,5,12.5,4.25,2.5,850,-2.19,-0.57,1.09,115.92,-199.08,162.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.486111164093018,-0.19,0.01,0.98,-11.97,11.41,-3.92,0.03729,0.0008899999999999999,3,2.25,2.5,2.25,2.75,2.25,6,3,12.25,9.25,10,6,5,12.5,4.25,2.5,850,-2.63,-1.29,0.28,43.33,-34.65,-4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.508111238479614,-0.24,0.02,1,-6.65,33.11,-0.84,0.047234,0.00267,2,1.75,1.75,1.75,1.25,1,6.75,2.5,15.5,11,12,6.75,5,16.5,5.5,4,933,-1.91,-0.31,0.62,-62.09,19.46,-47.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.534111261367798,-0.23,0.02,1.04,-7.84,56.98,-2.66,0.054692,0.00267,2,1.25,1,1.25,0.5,0.5,6.25,2.25,16.75,11.25,11.75,6.75,4.75,18.5,5.75,4.5,926,-1.58,0.43,0.48,-88.06,57.26,-56.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.555111169815063,-0.26,0.02,1.09,-16.45,120.68,-5.81,0.057178,0.00445,1.5,1.25,1,1.25,0.25,0.25,6,1.75,17.5,11,11,6,4,20.25,6,4.75,910,2.25,-0.38,-1.48,-132.16,151.9,41.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.581111192703247,-0.41,-0.03,1.25,-62.79,260.82,-12.95,0.05966399999999999,0.00623,1.25,1.25,0.75,0.75,0.25,0,5.25,1,16.25,9.25,8.75,3.75,2.5,22,5.25,5,797,2.25,-0.38,-1.48,-132.16,151.9,41.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.609111070632935,-0.41,-0.03,1.25,-62.79,260.82,-12.95,0.05966399999999999,0.00623,1.25,1.25,0.75,0.75,0.25,0,5.25,1,16.25,9.25,8.75,3.75,2.5,22,5.25,5,797,-0.67,-1.14,2.62,4.41,268.8,67.90000000000001,-0.101926,-0.0008899999999999999,14,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
8.645111083984375,-0.9,0.12,2.03,-47.95,381.85,-18.27,0.07209399999999999,0.00979,0,0.25,0,0,0,0,4.25,0,9.75,4.25,2.75,1.75,1.25,20.25,4,4.25,490,-0.25,0.29,1.35,5.46,165.06,-11.2,-0.101926,-0.00178,15.25,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277
8.669111251831055,-0.93,0.2,2.29,-14.98,420.7,-33.39,0.07457999999999999,0.00979,0,0,0,0,0,0,3,0,7.25,3,2,1.5,0.75,16.5,3.5,2.75,373,-0.35,0.27,1.54,-15.89,125.65,-10.64,-0.09944,-0.00267,15.5,15.75,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,294
8.69011116027832,-0.13,0.17,2.39,-8.890000000000001,349.23,-53.2,0.077066,0.01068,0,0,0,0,0,0,1.5,0,5.25,2.25,1.25,0.75,0.5,10.75,2,1.25,238,-0.3,0.11,1.58,-36.68,95.55,-3.22,-0.096954,-0.00445,15.25,15.25,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0,328
8.715111255645752,0.29,0.33,1.88,-48.79,274.68,-71.33,0.077066,0.01068,0,0,0,0,0,0,0.5,0,2.75,1.25,1,0.5,0.25,6,0.75,0.25,124,-0.2,0.06,1.1,-77.34999999999999,40.74,-3.22,-0.094468,-0.00445,14.5,14.75,1.25,5.75,0,0,0,0,0,0,0,0,0,0,0,0,332
8.740111112594604,0.4,0.51,0.8,-27.3,45.57,-8.119999999999999,0.079552,0.01246,0,0,0,0,0,0,0,0,1,1,0.5,0,0,2.75,0.25,0,50,-0.21,0.01,1.02,-34.72,-5.6,0.28,-0.094468,-0.00445,12.25,13,2,4.5,0,0.25,0,0,0,0,0,0,0,0,0,0,293.002
8.772111177444458,0.38,0.34,0.93,6.65,24.29,5.18,0,0,0,0,0,0,0,0,0,0,1,0.75,0.5,0,0,2.5,0.5,0,48,-0.21,0,1.01,-14.98,-6.09,1.75,-0.09198199999999999,-0.005339999999999999,10.5,11.25,1.75,3.75,0,0.5,0,0,0,0,0,0.25,0,0,0,0.25,258
8.794111251831055,0.4,0.24,0.95,7.49,-21.35,13.93,0,0,0,0,0,0,0,0,0,0,0.75,0.5,0.5,0,0,2,0.25,0,37,-0.16,0.02,1,-7.84,-5.53,2.03,-0.08949599999999999,-0.005339999999999999,9,9.5,1.25,3.25,0,0.75,0,0,0,0,0,0,0.25,0,0,0.5,222
8.819111108779907,0.22,0.26,0.85,10.43,-116.27,18.27,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,1.5,0,0,19,-0.16,0.02,1,-7.84,-5.53,2.03,-0.08949599999999999,-0.005339999999999999,9,9.5,1.25,3.25,0,0.75,0,0,0,0,0,0,0.25,0,0,0.5,222.00002
8.851111173629761,0.14,0.19,0.99,23.66,-161.63,25.83,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,1,0,0,16,-0.16,0.02,1,-7.84,-5.53,2.03,-0.08949599999999999,-0.005339999999999999,9,9.5,1.25,3.25,0,0.75,0,0,0,0,0,0,0.25,0,0,0.5,222.00002
8.881111145019531,-0.19,-0.02,0.93,49.7,-226.1,28.42,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,7,-0.16,0.02,1,-7.84,-5.53,2.03,-0.08949599999999999,-0.005339999999999999,9,9.5,1.25,3.25,0,0.75,0,0,0,0,0,0,0.25,0,0,0.5,222.0002
8.912111282348633,-0.27,-0.08,1.08,52.99,-242.76,23.59,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.5,0,0,6,-0.19,0.02,0.99,-4.13,-1.54,1.54,-0.03729,-0.00979,3.75,3.25,0,0.75,0.25,0.75,0.25,0.75,0,0,0.5,1,1,1.25,0,0.5,129.0002
8.939111232757568,-0.45,-0.03,1.29,58.59,-278.67,8.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,-0.19,0.02,0.99,-4.13,-1.54,1.54,-0.03729,-0.00979,3.75,3.25,0,0.75,0.25,0.75,0.25,0.75,0,0,0.5,1,1,1.25,0,0.5,129.00002
8.968111276626587,-0.6,0.01,1.5,65.52,-286.44,8.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.02,0.99,-2.59,-3.57,0.7,0.064636,-0.0089,0,0,0,0,0,0.25,0.25,0.75,0,0,1.25,1,1,3.75,0.75,0.75,86
8.991111278533936,-0.82,-0.06,1.57,85.47,-289.31,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.01,0.99,-2.24,-3.92,0.7,0.064636,-0.0089,0,0,0,0,0,0.5,0,0.75,0,0,1.25,1.25,1.25,5,0.5,0.75,97.0000002
9.020111083984375,-0.88,0.04,1.71,68.53,-285.74,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.01,0.99,-1.75,-4.06,0.91,0.067122,-0.00712,0,0,0,0,0,0.5,0,0.75,0,0.25,1.5,1.5,1.25,6,0.5,1,113.0000002
9.049111127853394,-0.8100000000000001,0.11,1.87,73.98999999999999,-299.25,48.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.02,0.98,-5.53,-3.22,0.5600000000000001,0.07209399999999999,-0.0008899999999999999,0,0,0,0,0,0.5,0.25,0.75,0.75,0.75,2,1.75,1,9,1,1,164.000002
9.070111274719238,-0.85,-0.07000000000000001,2.01,89.81,-300.23,55.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.02,0.99,-7.91,-1.68,-1.19,0.07209399999999999,0.00178,0,0,0,0,0,0.5,0.5,0.75,3,1.25,3.75,2.25,1.5,13,1.5,1.25,262.0002
9.095111131668091,-1.03,-0.32,2.09,110.11,-302.12,49.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.01,0.99,-8.33,6.51,-3.99,0.07209399999999999,0.00445,0,0,0,0,0,0,1.25,0.75,9.25,6,7.5,3.25,2.25,18,3,2.25,498.0002
9.117111206054688,-2.07,-0.45,1.39,65.59,-250.88,80.98999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.01,1,-8.26,11.76,-4.34,0.069608,0.005339999999999999,0,0,0,0,0,0,1.75,0.75,11.5,7.75,9.75,3.75,2.5,20.75,3.5,2.75,605.002
9.149111270904541,-2.07,-0.45,1.39,65.59,-250.88,80.98999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.01,1,-8.26,11.76,-4.34,0.069608,0.005339999999999999,0,0,0,0,0,0,1.75,0.75,11.5,7.75,9.75,3.75,2.5,20.75,3.5,2.75,605.002
9.180111169815063,-2.33,-0.31,0.63,-156.94,95.06,-66.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21,-0.03,1.05,-6.09,40.53,-4.69,0.07209399999999999,0.00623,0,0,0,0,0,0,1.75,0.25,14.25,10.75,11.75,4,2,25,5.75,4,739
9.210111141204834,1.27,0.4,0.22,-188.16,195.16,-119.77,0,0,1,1.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,22,-0.3,0.02,1.15,-7.77,150.29,-2.8,0.077066,0.00712,0,0,0,0,0,0,1.25,0,14,9,10.25,3.25,0.75,27.5,6,4.75,703
9.244111299514771,-0.51,-0.08,2.09,16.45,266.35,52.43,-0.096954,-0.00178,14,12,1.25,1.75,0,0,0,0,0,0,0,0,0,0,0,0,264,-0.47,0.02,1.37,-2.24,216.23,-6.65,0.082038,0.0089,0,0,0,0,0,0,0.25,0,11,5,6.5,2,0,27.25,5.75,4.25,554
9.269111156463623,-0.51,-0.62,1.72,-2.38,236.74,14.77,-0.096954,-0.00267,16.75,16.25,1.75,2.25,0,0,0,0,0,0,0,0,0,0,0,0,336,-0.62,0.02,1.58,-2.24,259.21,-12.74,0.084524,0.0089,0,0,0,0,0,0,0.25,0,8.25,3.25,4.25,1.5,0,26,5.25,3.75,461
9.299111127853394,-0.42,0.28,1.88,-20.86,155.54,-11.27,-0.094468,-0.00356,20.25,20,4.25,6.75,0,0,0,0,0,0,0,0,0,0,0,0,471,-0.77,0.15,1.93,-10.85,317.1,-24.15,0.08700999999999999,0.00979,0,0,0,0,0,0,0.25,0,5.75,2.5,2.75,1.25,0,24,4,3,375
9.323111295700073,-0.29,0.02,1.53,-47.04,110.81,-4.34,-0.08949599999999999,-0.00445,19.25,19.5,5.75,7.75,0.75,0.5,0,0.25,0,0,0.25,0.25,0.25,0,0,0,506,-0.68,0.31,2.27,-27.02,380.45,-70.98,0.09944,0.00979,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,16,2.25,1,159
9.344111204147339,-0.2,0.05,1.07,-73.98999999999999,42.28,-3.71,-0.082038,-0.00445,18,18,5.75,8.25,1,1.25,0.25,0.5,0,0.25,0.5,0.25,0.5,0.25,0,0,512,-0.12,0.37,1.94,-13.58,321.44,-83.58,0.101926,0.01246,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0.75,0.25,75
9.371111154556274,-0.2,0.05,1.04,-41.51,15.33,-1.68,-0.077066,-0.00445,16.75,17,5.75,7.75,1.25,1.5,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0,0,508,0.35,0.52,2,-12.25,281.33,-101.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.393111228942871,-0.19,0.03,1,-21.56,5.6,-0.63,-0.069608,-0.00445,16,16,5.5,7.5,2.25,1.75,1,1.5,0.25,0.25,0.5,0.25,0.75,1.25,0.25,0.5,525,0.65,0.41,1.04,-72.23999999999999,-9.31,-16.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.419111251831055,-0.2,0.03,0.99,-3.92,3.85,0.28,-0.052206,-0.00623,14.25,13.75,5.75,7.25,2.25,3.25,1.5,3,1,0.75,1,1,1.5,2.5,1,0.75,583,0.65,0.41,1.04,-72.23999999999999,-9.31,-16.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.441111087799072,-0.2,0.03,0.99,-3.92,3.85,0.28,-0.052206,-0.00623,14.25,13.75,5.75,7.25,2.25,3.25,1.5,3,1,0.75,1,1,1.5,2.5,1,0.75,583,0.49,0.17,0.78,6.3,-56.21,-11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.465111255645752,-0.19,0.04,0.99,0.14,4.83,0.07000000000000001,-0.042262,-0.00712,12,11.75,5.25,6.5,2.25,5,1.75,4,1.5,1,1.25,1,2.25,3,1,1.25,590,0.49,0.17,0.78,6.3,-56.21,-11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.495111227035522,-0.19,0.04,0.98,-1.4,5.18,-0.42,-0.032318,-0.0089,10,10.25,4.75,6.25,2.25,5.25,1.75,4.5,1.5,1,2,1.25,3.25,3.5,1.25,1.25,584,0.38,0.33,0.97,-9.800000000000001,-157.5,32.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.516111135482788,-0.19,0.03,0.99,-0.77,5.11,-0.63,-0.027346,-0.0089,8.75,9,4.5,5.75,2.25,5,1.75,4.75,1.5,1.25,2.5,1.5,3.75,3.5,1.5,1.25,571,-0.01,0.26,1.03,20.93,-241.78,65.23999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.540111303329468,-0.19,0.04,0.98,0.35,4.9,-0.35,-0.019888,-0.00979,7.25,7.5,4,5.25,2,5.25,1.5,5,1.75,1.25,3,2.25,3.75,4,1.5,1.75,556,-0.01,0.26,1.03,20.93,-241.78,65.23999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.57111120223999,-0.19,0.04,0.98,-2.45,4.34,-0.91,-0.01243,-0.00979,6.5,6.75,3.5,5,2,5.25,1.5,4.75,2.25,1.25,3.5,2.25,4.5,5,2,1.5,559,-0.5,0.12,1.16,67.48,-267.4,52.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.592111110687256,-0.19,0.03,0.98,-3.22,3.78,-1.12,-0.002486,-0.00979,5.5,5.75,4,4.5,2,5,2,4.75,2.5,1.75,5,3.5,5.25,5,2.25,2,591,-0.75,0.2,1.66,64.26000000000001,-278.04,32.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.615111112594604,-0.19,0.03,0.98,-3.22,3.78,-1.12,-0.002486,-0.00979,5.5,5.75,4,4.5,2,5,2,4.75,2.5,1.75,5,3.5,5.25,5,2.25,2,591,-0.75,0.2,1.66,64.26000000000001,-278.04,32.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.640111207962036,-0.18,0.03,0.99,-1.96,4.06,-0.7,0.002486,-0.00979,5,4.75,3.25,4,2.25,5.25,2,5.25,3.25,2.25,5.5,4,5.25,5.25,2.75,1.75,606,-0.99,0.49,1.64,48.93,-307.72,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.671111106872559,-0.19,0.04,0.99,-3.15,4.62,-0.91,0.007457999999999999,-0.0089,4.5,4,3,4,2.5,5,2,5,3.75,2.75,5.25,4.25,5.25,5.75,2.75,2.25,606,-0.97,0.57,1.62,57.26,-309.75,57.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.703111171722412,-0.19,0.03,0.98,-4.76,5.11,-1.33,0.009944,-0.0089,3.75,3.75,3,3.75,2.5,4.75,2,5,4,3,5,4.25,5.5,6,3,2.25,601,-0.97,0.46,1.55,79.03,-291.83,99.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.724111080169678,-0.19,0.03,0.98,-4.76,5.11,-1.33,0.009944,-0.0089,3.75,3.75,3,3.75,2.5,4.75,2,5,4,3,5,4.25,5.5,6,3,2.25,601,-0.99,0.35,1.66,87.70999999999999,-265.65,121.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.748111248016357,-0.19,0.04,0.98,-8.119999999999999,5.53,-1.75,0.022374,-0.00623,3,2.5,2.75,3,2.25,4,3,4.75,6.5,4,7.25,5,5.5,7.75,3.25,2.25,659,-1.1,0.08,1.43,97.65000000000001,-247.24,131.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.770111083984375,-0.19,0.04,0.98,-8.119999999999999,5.53,-1.75,0.022374,-0.00623,3,2.5,2.75,3,2.25,4,3,4.75,6.5,4,7.25,5,5.5,7.75,3.25,2.25,659,-1.44,-0.35,1.28,118.09,-211.4,114.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.794111251831055,-0.2,0.02,0.99,-5.11,4.76,-2.45,0.032318,-0.00356,2.5,2,2.5,2.5,2.75,3.75,4.25,4.75,8.5,7,9.25,6,5.75,10.5,4.75,3,785,-2.22,-0.48,0.89,103.74,-175.63,52.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.825111150741577,-0.19,0.02,0.99,-8.539999999999999,16.94,-2.24,0.042262,-0.00178,2,1.5,2,2,1.75,2.75,5.5,4.5,12.25,9.5,11,7.5,6,13.75,5.5,4,899,-2.83,-0.89,0.1,117.88,-111.37,-19.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.847111225128174,-0.21,0.02,1,-7.28,27.51,-1.82,0.047234,-0.0008899999999999999,2,1.5,1.5,1.75,0.75,2,5.5,4.25,13.75,10.25,12,8,6,15.5,5.5,4,924,-1.93,-0.04,0.49,-63.98,40.11,-8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.869111299514771,-0.21,0.02,1,-7.28,27.51,-1.82,0.047234,-0.0008899999999999999,2,1.5,1.5,1.75,0.75,2,5.5,4.25,13.75,10.25,12,8,6,15.5,5.5,4,924,-1.54,0.27,0.52,-63.07,83.65000000000001,9.869999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.892111301422119,-0.26,-0,1.08,-2.66,110.88,-4.55,0.054692,0.0008899999999999999,1.25,1.25,0.75,1,0,1,5,3,14.75,10.25,11.75,7,5,18,5.5,4.75,873,2.04,-0.88,0.49,-109.2,216.79,49.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.914111137390137,-0.31,-0.01,1.21,-8.539999999999999,195.93,-3.57,0.057178,0.00267,1,1,0.5,0.75,0,0.5,4.75,2.25,14.75,9.75,11,6.5,4.25,18.75,5.25,4.5,824,-0.45,-0.47,0.88,-182.98,291.69,-13.65,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
9.935111284255981,-0.4,-0,1.3,-17.36,254.59,-5.39,0.05966399999999999,0.00356,0.75,0.75,0.75,0.5,0,0.25,4.5,1.75,13.75,9,9.75,5.25,3.75,19.5,5,5,765,-0.38,-0.06,1.8,-33.39,191.31,22.75,-0.101926,-0.00178,13.25,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241
9.95811128616333,-0.85,0.09,2.02,2.38,332.22,-4.97,0.069608,0.00445,0.25,0,0.25,0,0,0,3.75,1,10.25,5.75,6,4,3,19.5,4.75,6.25,598,-0.28,-0.01,1.38,-32.2,155.19,7.77,-0.101926,-0.00178,14.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.001
9.979111194610596,-0.85,0.09,2.02,2.38,332.22,-4.97,0.069608,0.00445,0.25,0,0.25,0,0,0,3.75,1,10.25,5.75,6,4,3,19.5,4.75,6.25,598,-0.38,0.13,1.71,-39.69,134.96,1.12,-0.101926,-0.00267,15.75,15.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,292.0001
10.00611114501953,-0.75,0.32,2.21,18.9,424.62,-29.61,0.07457999999999999,0.00623,0,0,0,0,0,0,2.5,0.5,6.25,2.5,2.5,2.25,1.25,15.25,4,4.25,375,-0.34,-0.06,1.66,-47.25,102.97,1.68,-0.09944,-0.00356,15,15.75,0.75,2.75,0,0,0,0,0,0,0,0,0,0,0,0,310
10.0341112613678,-0.48,0.1,2.24,58.45,390.18,-43.26,0.077066,0.00712,0,0,0,0,0,0,1.25,0.25,4.75,2,1.75,1.25,0.75,10.75,2.75,2.25,253,-0.22,0.1,1.15,-75.04000000000001,35.35,-2.8,-0.096954,-0.00356,14.25,15,1.5,3.25,0,0,0,0,0,0,0,0,0,0,0,0,309
10.0671112537384,0.9,0.27,3.88,-7.49,180.04,-99.89,0.07457999999999999,0.00445,0,0,0,0,0,0,0.25,0,1,0.5,0.75,0.75,0.25,3,0.5,0.5,67,-0.19,0.03,1.01,-35.63,-5.18,-0.35,-0.094468,-0.00356,13.25,13.5,2.5,3.75,0,0,0,0,0,0,0,0,0,0,0,0,302
10.09511113166809,0.67,0.19,1.38,-41.44,20.93,-95.83,0,0,0,0,0,0,0,0,0.25,0,0,0.75,0.5,0.5,0,2,0.25,0.25,40,-0.19,0.02,1,-20.44,-6.3,0.14,-0.094468,-0.00267,12.75,13,3.25,2.75,0,0,0,0,0,0,0,0,0,0,0,0,291
10.11611127853394,0.67,0.19,1.38,-41.44,20.93,-95.83,0,0,0,0,0,0,0,0,0.25,0,0,0.75,0.5,0.5,0,2,0.25,0.25,40,-0.18,0.02,0.99,-12.11,-4.13,0.7,-0.08949599999999999,-0.00178,11.25,11.25,3.25,2.25,0,0,0,0,0,0,0,0,0,0.75,0,0,263
10.13911128044128,0.34,0.48,0.86,-19.88,-105.35,-26.6,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0,0,12,-0.18,0.02,0.99,-12.11,-4.13,0.7,-0.08949599999999999,-0.00178,11.25,11.25,3.25,2.25,0,0,0,0,0,0,0,0,0,0.75,0,0,263
10.16011118888855,0.34,0.48,0.86,-19.88,-105.35,-26.6,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0,0,12,-0.18,0.01,0.99,-8.82,-2.94,0.91,-0.067122,0.00267,9.75,9.5,2.25,1,0.5,0,1,0,1,0,0,0,0,2.25,0,0,254.003
10.1921112537384,0.01,0.16,0.96,50.82,-165.2,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,2,-0.19,0.01,0.99,-6.93,-2.24,1.19,-0.042262,0.005339999999999999,8.75,8.25,1.75,0.75,0.5,0,1.25,0,2.5,0,0,0,0,5,0,0,269
10.21511125564575,-0.12,0.02,1.07,58.1,-191.52,36.47,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,2,-0.18,0.01,0.99,-5.67,-2.31,1.33,-0.019888,0.00979,7.5,7,1.5,0,0.5,0,1.25,0,5.5,0,0,0,0,5.25,0,0,274.00003
10.24211120605469,-0.49,-0.21,1.22,77.48999999999999,-247.52,32.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0,0.99,-2.66,-2.87,1.75,0.004972,0.01335,5.25,3.75,0.5,0,0.25,0,1.5,0,5.75,0.25,0,0,0,6,0,0,228.00003
