DataType=double
version=3
OpenSimVersion=4.2
endheader
time,px,py,pz
99.29038119316101,0,0.95,0
99.44008755683899,0,0.95,0
99.50424742698669,0,0.95,0
99.65393662452698,0,0.95,0
99.72878956794739,0,0.95,0
99.8678023815155,0,0.95,0
99.94265532493591,0,0.95,0
100.0816686153412,0,0.95,0
100.156521320343,0,0.95,0
100.2206811904907,0,0.95,0
100.3703873157501,0,0.95,0
100.4345474243164,0,0.95,0
100.5842363834381,0,0.95,0
100.6590895652771,0,0.95,0
100.7981021404266,0,0.95,0
100.9371151924133,0,0.95,0
101.0119683742523,0,0.95,0
101.1509809494019,0,0.95,0
101.2258341312408,0,0.95,0
101.3006873130798,0,0.95,0
101.4396831989288,0,0.95,0
101.5145361423492,0,0.95,0
101.6535489559174,0,0.95,0
101.7284021377563,0,0.95,0
101.8674149513245,0,0.95,0
101.9422681331635,0,0.95,0
102.0812809467316,0,0.95,0
102.1561341285706,0,0.95,0
102.3058230876923,0,0.95,0
102.36998295784,0,0.95,0
102.4448359012604,0,0.95,0
102.5838489532471,0,0.95,0
102.6587018966675,0,0.95,0
102.7977149486542,0,0.95,0
102.947420835495,0,0.95,0
103.0115809440613,0,0.95,0
103.161269903183,0,0.95,0
103.236123085022,0,0.95,0
103.3751356601715,0,0.95,0
103.4499888420105,0,0.95,0
103.5890018939972,0,0.95,0
103.6638550758362,0,0.95,0
103.7280147075653,0,0.95,0
103.8777208328247,0,0.95,0
104.0167164802551,0,0.95,0
104.0915696620941,0,0.95,0
104.2305824756622,0,0.95,0
104.3054356575012,0,0.95,0
104.4444484710693,0,0.95,0
104.5193016529083,0,0.95,0
104.6583144664764,0,0.95,0
104.7331674098969,0,0.95,0
104.8828566074371,0,0.95,0
104.9470164775848,0,0.95,0
105.0218694210052,0,0.95,0
105.1608822345734,0,0.95,0
105.2357354164124,0,0.95,0
105.3747479915619,0,0.95,0
105.4496011734009,0,0.95,0
105.5886142253876,0,0.95,0
105.7383031845093,0,0.95,0
105.8131566047668,0,0.95,0
105.8773159980774,0,0.95,0
106.0270223617554,0,0.95,0
106.0911822319031,0,0.95,0
106.1660351753235,0,0.95,0
106.3050479888916,0,0.95,0
106.3799011707306,0,0.95,0
106.5189139842987,0,0.95,0
106.59375,0,0.95,0
106.7434561252594,0,0.95,0
106.8076157569885,0,0.95,0
106.8824687004089,0,0.95,0
107.0214819908142,0,0.95,0
107.096334695816,0,0.95,0
107.171187877655,0,0.95,0
107.3102009296417,0,0.95,0
107.4491963386536,0,0.95,0
107.5240495204926,0,0.95,0
107.5989027023315,0,0.95,0
107.7379155158997,0,0.95,0
107.8127686977386,0,0.95,0
107.9517812728882,0,0.95,0
108.0266344547272,0,0.95,0
108.1014876365662,0,0.95,0
108.2405006885529,0,0.95,0
108.3153367042542,0,0.95,0
108.4543492794037,0,0.95,0
108.5292024612427,0,0.95,0
108.7430682182312,0,0.95,0
108.8820810317993,0,0.95,0
108.9569342136383,0,0.95,0
109.0959470272064,0,0.95,0
109.1707828044891,0,0.95,0
109.3204891681671,0,0.95,0
109.3846487998962,0,0.95,0
109.5343549251556,0,0.95,0
109.5985147953033,0,0.95,0
109.6733679771423,0,0.95,0
109.8123805522919,0,0.95,0
109.8872337341309,0,0.95,0
110.0262293815613,0,0.95,0
110.1759357452393,0,0.95,0
110.2507884502411,0,0.95,0
110.3898012638092,0,0.95,0
110.4646544456482,0,0.95,0
110.5288143157959,0,0.95,0
110.6785204410553,0,0.95,0
110.7426800727844,0,0.95,0
110.8923690319061,0,0.95,0
110.9672222137451,0,0.95,0
111.1062350273132,0,0.95,0
111.1810879707336,0,0.95,0
111.3201010227203,0,0.95,0
111.4591135978699,0,0.95,0
111.5339667797089,0,0.95,0
111.672979593277,0,0.95,0
111.8226687908173,0,0.95,0
111.9616813659668,0,0.95,0
112.1113874912262,0,0.95,0
112.2504003047943,0,0.95,0
112.3252532482147,0,0.95,0
112.6781148910522,0,0.95,0
112.8278212547302,0,0.95,0
112.8919808864594,0,0.95,0
113.0416870117188,0,0.95,0
113.1806998252869,0,0.95,0
113.2555530071259,0,0.95,0
113.319712638855,0,0.95,0
113.4694018363953,0,0.95,0
113.5335612297058,0,0.95,0
113.6832675933838,0,0.95,0
113.7581205368042,0,0.95,0
113.8971335887909,0,0.95,0
113.9719862937927,0,0.95,0
114.1109991073608,0,0.95,0
114.1858522891998,0,0.95,0
114.2500121593475,0,0.95,0
114.3248479366302,0,0.95,0
114.3997011184692,0,0.95,0
114.5404706001282,0,0.95,0
114.6901769638062,0,0.95,0
114.7543365955353,0,0.95,0
114.8291895389557,0,0.95,0
114.9682023525238,0,0.95,0
115.1179084777832,0,0.95,0
115.2569043636322,0,0.95,0
115.4066100120544,0,0.95,0
115.4707701206207,0,0.95,0
115.5456233024597,0,0.95,0
115.6846358776093,0,0.95,0
115.7594892978668,0,0.95,0
115.8985018730164,0,0.95,0
115.9733548164368,0,0.95,0
116.1123504638672,0,0.95,0
116.1872034072876,0,0.95,0
116.2620565891266,0,0.95,0
116.4010691642761,0,0.95,0
116.5507755279541,0,0.95,0
116.6149351596832,0,0.95,0
116.6898322105408,0,0.95,0
116.8288447856903,0,0.95,0
116.903680562973,0,0.95,0
117.0533866882324,0,0.95,0
117.1175463199615,0,0.95,0
117.2672524452209,0,0.95,0
117.4062652587891,0,0.95,0
117.4811184406281,0,0.95,0
117.6201310157776,0,0.95,0
117.6949841976166,0,0.95,0
117.833979845047,0,0.95,0
117.9088323116302,0,0.95,0
118.0478456020355,0,0.95,0
118.1975514888763,0,0.95,0
118.3365643024445,0,0.95,0
118.4114174842834,0,0.95,0
118.4755771160126,0,0.95,0
118.6252660751343,0,0.95,0
118.6894254684448,0,0.95,0
118.7642786502838,0,0.95,0
118.9139850139618,0,0.95,0
118.9781446456909,0,0.95,0
119.0529975891113,0,0.95,0
119.1920104026794,0,0.95,0
119.2668633460999,0,0.95,0
119.405876159668,0,0.95,0
119.4807121753693,0,0.95,0
119.6197249889374,0,0.95,0
119.6945779323578,0,0.95,0
119.7694308757782,0,0.95,0
119.9084439277649,0,0.95,0
119.9832966327667,0,0.95,0
120.1223092079163,0,0.95,0
120.1971626281738,0,0.95,0
120.3361580371857,0,0.95,0
120.4110109806061,0,0.95,0
120.5607171058655,0,0.95,0
120.6997299194336,0,0.95,0
120.774582862854,0,0.95,0
120.8387427330017,0,0.95,0
120.9884486198425,0,0.95,0
121.0526087284088,0,0.95,0
121.1274614334106,0,0.95,0
121.2664573192596,0,0.95,0
121.3413100242615,0,0.95,0
121.4910161495209,0,0.95,0
121.5551760196686,0,0.95,0
121.704882144928,0,0.95,0
121.8438947200775,0,0.95,0
121.9829075336456,0,0.95,0
122.0577433109283,0,0.95,0
122.1967561244965,0,0.95,0
122.3464620113373,0,0.95,0
122.485475063324,0,0.95,0
122.5603277683258,0,0.95,0
122.6993408203125,0,0.95,0
122.7741937637329,0,0.95,0
122.9131896495819,0,0.95,0
122.9880423545837,0,0.95,0
123.0628952980042,0,0.95,0
123.2019081115723,0,0.95,0
123.2767612934113,0,0.95,0
123.4157741069794,0,0.95,0
123.5654797554016,0,0.95,0
123.6296396255493,0,0.95,0
123.7793283462524,0,0.95,0
123.9183413982391,0,0.95,0
124.0680470466614,0,0.95,0
124.1322069168091,0,0.95,0
124.2070600986481,0,0.95,0
124.3460726737976,0,0.95,0
124.495778799057,0,0.95,0
124.5599384307861,0,0.95,0
124.6347744464874,0,0.95,0
124.7737867832184,0,0.95,0
124.9234931468964,0,0.95,0
124.9983458518982,0,0.95,0
125.0625057220459,0,0.95,0
125.2122116088867,0,0.95,0
125.2763714790344,0,0.95,0
125.4260773658752,0,0.95,0
125.5650730133057,0,0.95,0
125.7147791385651,0,0.95,0
125.7789387702942,0,0.95,0
125.928644657135,0,0.95,0
126.0676574707031,0,0.95,0
126.1425104141235,0,0.95,0
126.2815232276917,0,0.95,0
126.3563590049744,0,0.95,0
126.4953715801239,0,0.95,0
126.6450777053833,0,0.95,0
126.8589434623718,0,0.95,0
126.9979562759399,0,0.95,0
127.0728092193604,0,0.95,0
127.2118048667908,0,0.95,0
127.2866578102112,0,0.95,0
127.3508174419403,0,0.95,0
127.5005233287811,0,0.95,0
127.7143890857697,0,0.95,0
127.7892420291901,0,0.95,0
127.9282548427582,0,0.95,0
128.0031077861786,0,0.95,0
128.1421031951904,0,0.95,0
128.2811160087585,0,0.95,0
128.355968952179,0,0.95,0
128.5056748390198,0,0.95,0
128.5698347091675,0,0.95,0
128.783700466156,0,0.95,0
128.8585534095764,0,0.95,0
128.9333891868591,0,0.95,0
129.0724017620087,0,0.95,0
129.2221078872681,0,0.95,0
129.2862675189972,0,0.95,0
129.4359736442566,0,0.95,0
129.5749862194061,0,0.95,0
129.6498391628265,0,0.95,0
129.7139987945557,0,0.95,0
129.8636877536774,0,0.95,0
129.9278473854065,0,0.95,0
130.0775535106659,0,0.95,0
130.2165660858154,0,0.95,0
130.3662722110748,0,0.95,0
130.5052847862244,0,0.95,0
130.6442801952362,0,0.95,0
130.7939863204956,0,0.95,0
130.8581459522247,0,0.95,0
131.007851600647,0,0.95,0
131.082704782486,0,0.95,0
131.2217173576355,0,0.95,0
131.2965705394745,0,0.95,0
131.435583114624,0,0.95,0
131.5745785236359,0,0.95,0
131.7242846488953,0,0.95,0
131.8632972240448,0,0.95,0
131.9381501674652,0,0.95,0
132.0771629810333,0,0.95,0
132.2268686294556,0,0.95,0
132.2910284996033,0,0.95,0
132.4407169818878,0,0.95,0
132.5048766136169,0,0.95,0
132.6545827388763,0,0.95,0
132.7294359207153,0,0.95,0
132.8684484958649,0,0.95,0
133.5848808288574,0,0.95,0
133.659734249115,0,0.95,0
133.7987465858459,0,0.95,0
133.9377591609955,0,0.95,0
134.0874478816986,0,0.95,0
134.1516075134277,0,0.95,0
134.3013134002686,0,0.95,0
134.4403259754181,0,0.95,0
134.5900321006775,0,0.95,0
134.729044675827,0,0.95,0
134.8680572509766,0,0.95,0
134.9428932666779,0,0.95,0
135.0819058418274,0,0.95,0
135.1567590236664,0,0.95,0
135.2316114902496,0,0.95,0
135.3706240653992,0,0.95,0
135.5203301906586,0,0.95,0
135.5844898223877,0,0.95,0
135.6593427658081,0,0.95,0
135.7983381748199,0,0.95,0
135.9480443000793,0,0.95,0
136.0122039318085,0,0.95,0
136.1619095802307,0,0.95,0
136.3009223937988,0,0.95,0
136.3757750988007,0,0.95,0
136.5147876739502,0,0.95,0
136.6644766330719,0,0.95,0
136.8034892082214,0,0.95,0
136.9425020217896,0,0.95,0
137.0922076702118,0,0.95,0
137.1670606136322,0,0.95,0
137.2312202453613,0,0.95,0
137.3060731887817,0,0.95,0
137.5199217796326,0,0.95,0
137.594774723053,0,0.95,0
137.6589343547821,0,0.95,0
137.8086402416229,0,0.95,0
137.9476528167725,0,0.95,0
138.0973587036133,0,0.95,0
138.2363712787628,0,0.95,0
138.3753669261932,0,0.95,0
138.5250725746155,0,0.95,0
138.664085149765,0,0.95,0
138.7389385700226,0,0.95,0
138.877950668335,0,0.95,0
139.0276565551758,0,0.95,0
139.3056647777557,0,0.95,0
139.3805174827576,0,0.95,0
139.4553706645966,0,0.95,0
139.808248758316,0,0.95,0
139.8831014633179,0,0.95,0
139.9579544067383,0,0.95,0
140.4498279094696,0,0.95,0
140.5995337963104,0,0.95,0
140.6743867397308,0,0.95,0
140.8882522583008,0,0.95,0
140.9523949623108,0,0.95,0
141.0272476673126,0,0.95,0
141.102100610733,0,0.95,0
141.1662604808807,0,0.95,0
141.2411131858826,0,0.95,0
141.3159663677216,0,0.95,0
141.3908190727234,0,0.95,0
141.4549787044525,0,0.95,0
141.6046843528748,0,0.95,0
141.7436974048615,0,0.95,0
141.8185329437256,0,0.95,0
141.9575457572937,0,0.95,0
142.0965580940247,0,0.95,0
142.2462639808655,0,0.95,0
142.385276556015,0,0.95,0
142.8129906654358,0,0.95,0
142.9626960754395,0,0.95,0
143.176561832428,0,0.95,0
143.3155744075775,0,0.95,0
144.1817123889923,0,0.95,0
144.3207252025604,0,0.95,0
144.4597203731537,0,0.95,0
144.6094260215759,0,0.95,0
144.7484385967255,0,0.95,0
144.8981447219849,0,0.95,0
144.962304353714,0,0.95,0
145.1761698722839,0,0.95,0
145.3258583545685,0,0.95,0
145.3900179862976,0,0.95,0
145.5397238731384,0,0.95,0
145.678736448288,0,0.95,0
145.8284423351288,0,0.95,0
146.1064500808716,0,0.95,0
147.250613451004,0,0.95,0
147.3254663944244,0,0.95,0
147.5393316745758,0,0.95,0
147.6141846179962,0,0.95,0
147.7531971931458,0,0.95,0
147.9028861522675,0,0.95,0
148.0418984889984,0,0.95,0
148.1167511940002,0,0.95,0
148.2557637691498,0,0.95,0
148.4054698944092,0,0.95,0
148.5444822311401,0,0.95,0
148.6193354129791,0,0.95,0
148.683477640152,0,0.95,0
148.8331837654114,0,0.95,0
148.9721961021423,0,0.95,0
149.1112086772919,0,0.95,0
149.1860613822937,0,0.95,0
149.3357675075531,0,0.95,0
149.3999269008636,0,0.95,0
150.1163592338562,0,0.95,0
150.266065120697,0,0.95,0
150.3302245140076,0,0.95,0
150.4799134731293,0,0.95,0
150.6189258098602,0,0.95,0
150.6937785148621,0,0.95,0
150.9076442718506,0,0.95,0
150.982497215271,0,0.95,0
151.1963627338409,0,0.95,0
151.2605049610138,0,0.95,0
151.4102110862732,0,0.95,0
152.2656555175781,0,0.95,0
152.4046680927277,0,0.95,0
152.5543737411499,0,0.95,0
152.6185336112976,0,0.95,0
152.7682392597198,0,0.95,0
152.8430922031403,0,0.95,0
152.9820876121521,0,0.95,0
153.0569405555725,0,0.95,0
153.1959528923035,0,0.95,0
153.334965467453,0,0.95,0
153.4846711158752,0,0.95,0
153.5595240592957,0,0.95,0
153.6985366344452,0,0.95,0
153.837532043457,0,0.95,0
153.9123849868774,0,0.95,0
153.9872376918793,0,0.95,0
154.1262505054474,0,0.95,0
154.2011032104492,0,0.95,0
154.3401157855988,0,0.95,0
154.4149687290192,0,0.95,0
154.5539813041687,0,0.95,0
154.6288340091705,0,0.95,0
154.8426823616028,0,0.95,0
155.0565474033356,0,0.95,0
155.6981267929077,0,0.95,0
155.8478322029114,0,0.95,0
155.9119920730591,0,0.95,0
156.0616977214813,0,0.95,0
156.1365506649017,0,0.95,0
156.2755632400513,0,0.95,0
156.3504159450531,0,0.95,0
156.4145584106445,0,0.95,0
156.5642642974854,0,0.95,0
156.6284239292145,0,0.95,0
156.7781298160553,0,0.95,0
156.9171421527863,0,0.95,0
157.0668478012085,0,0.95,0
157.2058606147766,0,0.95,0
157.3448557853699,0,0.95,0
157.4197084903717,0,0.95,0
157.5587213039398,0,0.95,0
157.7084269523621,0,0.95,0
157.847439289093,0,0.95,0
157.922292470932,0,0.95,0
158.061304807663,0,0.95,0
158.1361403465271,0,0.95,0
158.2751531600952,0,0.95,0
158.7135767936707,0,0.95,0
158.8525893688202,0,0.95,0
158.9274425506592,0,0.95,0
159.0664377212524,0,0.95,0
159.2054500579834,0,0.95,0
159.2803030014038,0,0.95,0
159.3551559448242,0,0.95,0
159.4941685199738,0,0.95,0
159.5690214633942,0,0.95,0
159.7082781791687,0,0.95,0
159.8579668998718,0,0.95,0
159.9969789981842,0,0.95,0
160.1359918117523,0,0.95,0
160.2108447551727,0,0.95,0
160.2856974601746,0,0.95,0
160.4247100353241,0,0.95,0
160.4995629787445,0,0.95,0
160.5744156837463,0,0.95,0
160.7134110927582,0,0.95,0
160.8524236679077,0,0.95,0
161.00212931633,0,0.95,0
161.0662887096405,0,0.95,0
161.2159945964813,0,0.95,0
161.2801539897919,0,0.95,0
161.4298596382141,0,0.95,0
161.5047125816345,0,0.95,0
161.5688552856445,0,0.95,0
161.7185609340668,0,0.95,0
161.7827203273773,0,0.95,0
161.9324262142181,0,0.95,0
162.0714387893677,0,0.95,0
162.1462912559509,0,0.95,0
162.285304069519,0,0.95,0
162.3601567745209,0,0.95,0
162.4991519451141,0,0.95,0
162.5740048885345,0,0.95,0
162.7130174636841,0,0.95,0
162.7878701686859,0,0.95,0
162.8627233505249,0,0.95,0
163.0017356872559,0,0.95,0
163.0765883922577,0,0.95,0
163.2156007289886,0,0.95,0
163.3652894496918,0,0.95,0
163.5043017864227,0,0.95,0
163.6433143615723,0,0.95,0
163.7181670665741,0,0.95,0
163.7930197715759,0,0.95,0
163.9320323467255,0,0.95,0
164.0068852901459,0,0.95,0
164.1458804607391,0,0.95,0
164.2207334041595,0,0.95,0
164.3597459793091,0,0.95,0
164.4345989227295,0,0.95,0
164.5094513893127,0,0.95,0
164.6484637260437,0,0.95,0
164.7874763011932,0,0.95,0
164.8623292446136,0,0.95,0
164.9371821880341,0,0.95,0
165.0761775970459,0,0.95,0
165.1510303020477,0,0.95,0
165.2900426387787,0,0.95,0
165.3648953437805,0,0.95,0
165.4397482872009,0,0.95,0
165.5787608623505,0,0.95,0
165.6536135673523,0,0.95,0
165.7926261425018,0,0.95,0
165.867461681366,0,0.95,0
166.0064742565155,0,0.95,0
166.0813269615173,0,0.95,0
166.2203392982483,0,0.95,0
166.3700451850891,0,0.95,0
166.4342045783997,0,0.95,0
166.5839102268219,0,0.95,0
166.7229053974152,0,0.95,0
166.7977583408356,0,0.95,0
167.0116236209869,0,0.95,0
167.0864765644073,0,0.95,0
167.1506359577179,0,0.95,0
167.3003416061401,0,0.95,0
167.3645012378693,0,0.95,0
167.5142068862915,0,0.95,0
167.5890426635742,0,0.95,0
167.6532020568848,0,0.95,0
167.802907705307,0,0.95,0
167.8670673370361,0,0.95,0
168.0167729854584,0,0.95,0
168.0809326171875,0,0.95,0
168.2306382656097,0,0.95,0
168.2947978973389,0,0.95,0
168.3696503639221,0,0.95,0
168.5193390846252,0,0.95,0
168.6583514213562,0,0.95,0
168.872216463089,0,0.95,0
169.0112290382385,0,0.95,0
169.0860819816589,0,0.95,0
169.1609349250793,0,0.95,0
169.2357873916626,0,0.95,0
169.3747825622559,0,0.95,0
169.4496355056763,0,0.95,0
169.6635007858276,0,0.95,0
169.7276604175568,0,0.95,0
169.8025131225586,0,0.95,0
169.8773658275604,0,0.95,0
170.0163786411285,0,0.95,0
170.0912311077118,0,0.95,0
170.2302262783051,0,0.95,0
170.3050792217255,0,0.95,0
170.4440915584564,0,0.95,0
170.5189445018768,0,0.95,0
170.6579568386078,0,0.95,0
170.7328095436096,0,0.95,0
170.8076622486115,0,0.95,0
170.946674823761,0,0.95,0
171.0215103626251,0,0.95,0
171.1605229377747,0,0.95,0
171.2353756427765,0,0.95,0
171.3102283477783,0,0.95,0
171.4492406845093,0,0.95,0
171.5882530212402,0,0.95,0
171.6631059646606,0,0.95,0
171.8128116130829,0,0.95,0
171.8769540786743,0,0.95,0
171.9518065452576,0,0.95,0
172.0908191204071,0,0.95,0
172.1656718254089,0,0.95,0
172.2405247688293,0,0.95,0
172.3795371055603,0,0.95,0
172.4543898105621,0,0.95,0
172.5934023857117,0,0.95,0
172.6682550907135,0,0.95,0
172.8072502613068,0,0.95,0
172.8821029663086,0,0.95,0
173.0211153030396,0,0.95,0
173.09596824646,0,0.95,0
173.2349805831909,0,0.95,0
173.3098330497742,0,0.95,0
173.4488456249237,0,0.95,0
173.5236983299255,0,0.95,0
173.5985341072083,0,0.95,0
173.7375462055206,0,0.95,0
173.8123989105225,0,0.95,0
173.951411485672,0,0.95,0
174.0262641906738,0,0.95,0
174.1652765274048,0,0.95,0
174.2401292324066,0,0.95,0
174.3149819374084,0,0.95,0
174.4539773464203,0,0.95,0
174.5288298130035,0,0.95,0
174.6678423881531,0,0.95,0
174.7426950931549,0,0.95,0
174.8175480365753,0,0.95,0
174.9565601348877,0,0.95,0
175.0955727100372,0,0.95,0
175.2452781200409,0,0.95,0
175.320113658905,0,0.95,0
175.459125995636,0,0.95,0
175.5339787006378,0,0.95,0
175.5981383323669,0,0.95,0
175.6729910373688,0,0.95,0
175.8120031356812,0,0.95,0
175.961709022522,0,0.95,0
176.0258684158325,0,0.95,0
176.1007213592529,0,0.95,0
176.2504096031189,0,0.95,0
176.314569234848,0,0.95,0
176.4642748832703,0,0.95,0
176.6032869815826,0,0.95,0
176.6781399250031,0,0.95,0
176.817152261734,0,0.95,0
176.8920049667358,0,0.95,0
176.956164598465,0,0.95,0
177.0309998989105,0,0.95,0
177.1807057857513,0,0.95,0
177.2448651790619,0,0.95,0
177.3945705890656,0,0.95,0
177.4587302207947,0,0.95,0
177.6084358692169,0,0.95,0
177.6725952625275,0,0.95,0
177.8223009109497,0,0.95,0
177.8971362113953,0,0.95,0
177.961296081543,0,0.95,0
178.1110014915466,0,0.95,0
178.1751608848572,0,0.95,0
178.3248665332794,0,0.95,0
178.38902592659,0,0.95,0
178.5387315750122,0,0.95,0
178.6028912067413,0,0.95,0
178.7525794506073,0,0.95,0
178.8274321556091,0,0.95,0
178.8915915489197,0,0.95,0
179.0412974357605,0,0.95,0
179.105456829071,0,0.95,0
179.2551622390747,0,0.95,0
179.3941745758057,0,0.95,0
179.4690275192261,0,0.95,0
179.6080224514008,0,0.95,0
179.7577278614044,0,0.95,0
179.8967401981354,0,0.95,0
179.9715929031372,0,0.95,0
180.1106052398682,0,0.95,0
180.18545794487,0,0.95,0
180.324470281601,0,0.95,0
180.3993229866028,0,0.95,0
180.4741585254669,0,0.95,0
180.6131708621979,0,0.95,0
180.6880238056183,0,0.95,0
180.8270359039307,0,0.95,0
180.9018886089325,0,0.95,0
180.9660482406616,0,0.95,0
181.1157536506653,0,0.95,0
181.1799130439758,0,0.95,0
181.3296015262604,0,0.95,0
181.4044542312622,0,0.95,0
181.4686136245728,0,0.95,0
181.618319272995,0,0.95,0
181.6824786663055,0,0.95,0
181.8321843147278,0,0.95,0
181.8963437080383,0,0.95,0
181.9711964130402,0,0.95,0
182.1102087497711,0,0.95,0
182.1850442886353,0,0.95,0
182.2598969936371,0,0.95,0
182.398909330368,0,0.95,0
182.4737620353699,0,0.95,0
182.6127741336823,0,0.95,0
182.6876268386841,0,0.95,0
182.7624795436859,0,0.95,0
182.9014921188354,0,0.95,0
182.9763448238373,0,0.95,0
183.115339756012,0,0.95,0
183.1901924610138,0,0.95,0
183.3292045593262,0,0.95,0
183.4040575027466,0,0.95,0
183.4789102077484,0,0.95,0
183.6179225444794,0,0.95,0
183.7569348812103,0,0.95,0
183.8317873477936,0,0.95,0
183.9814758300781,0,0.95,0
184.0456352233887,0,0.95,0
184.1953408718109,0,0.95,0
184.2595002651215,0,0.95,0
184.4092056751251,0,0.95,0
184.4733653068542,0,0.95,0
184.6230707168579,0,0.95,0
184.687230348587,0,0.95,0
184.7620658874512,0,0.95,0
184.9117710590363,0,0.95,0
185.0507833957672,0,0.95,0
185.1256363391876,0,0.95,0
185.1897954940796,0,0.95,0
185.3395011425018,0,0.95,0
185.4036605358124,0,0.95,0
185.5533661842346,0,0.95,0
185.6923611164093,0,0.95,0
185.7672140598297,0,0.95,0
185.9062261581421,0,0.95,0
185.9810788631439,0,0.95,0
186.1200909614563,0,0.95,0
186.1949436664581,0,0.95,0
186.3339560031891,0,0.95,0
186.4088089466095,0,0.95,0
186.4836442470551,0,0.95,0
186.6226761341095,0,0.95,0
186.6975092887878,0,0.95,0
186.8365213871002,0,0.95,0
186.9113743305206,0,0.95,0
187.050386428833,0,0.95,0
187.1252391338348,0,0.95,0
187.2000920772552,0,0.95,0
187.3390870094299,0,0.95,0
187.4139399528503,0,0.95,0
187.5529518127441,0,0.95,0
187.627804517746,0,0.95,0
187.7668168544769,0,0.95,0
187.8416695594788,0,0.95,0
187.9806816577911,0,0.95,0
188.0555346012115,0,0.95,0
188.1303870677948,0,0.95,0
188.2693822383881,0,0.95,0
188.3442349433899,0,0.95,0
188.4832472801208,0,0.95,0
188.5581002235413,0,0.95,0
188.6329526901245,0,0.95,0
188.7719647884369,0,0.95,0
188.9109771251678,0,0.95,0
188.9858298301697,0,0.95,0
189.0606656074524,0,0.95,0
189.1996777057648,0,0.95,0
189.274530172348,0,0.95,0
189.413542509079,0,0.95,0
189.4883952140808,0,0.95,0
189.5632481575012,0,0.95,0
189.7022604942322,0,0.95,0
189.8412725925446,0,0.95,0
189.9161078929901,0,0.95,0
189.9909608364105,0,0.95,0
190.1299726963043,0,0.95,0
190.2048254013062,0,0.95,0
190.2796783447266,0,0.95,0
190.4186904430389,0,0.95,0
190.4935433864594,0,0.95,0
190.6325554847717,0,0.95,0
190.7074081897736,0,0.95,0
190.8464031219482,0,0.95,0
190.9212558269501,0,0.95,0
191.0602679252625,0,0.95,0
191.1351211071014,0,0.95,0
191.2741329669952,0,0.95,0
191.3489856719971,0,0.95,0
191.487998008728,0,0.95,0
191.5628507137299,0,0.95,0
191.7018458843231,0,0.95,0
191.8515510559082,0,0.95,0
191.92640376091,0,0.95,0
191.9905633926392,0,0.95,0
192.1402688026428,0,0.95,0
192.2044281959534,0,0.95,0
192.4182932376862,0,0.95,0
192.4931287765503,0,0.95,0
192.5679814815521,0,0.95,0
192.6428344249725,0,0.95,0
192.7818462848663,0,0.95,0
192.8566989898682,0,0.95,0
192.9208586215973,0,0.95,0
193.070564031601,0,0.95,0
193.1347234249115,0,0.95,0
193.2844290733337,0,0.95,0
193.3485713005066,0,0.95,0
193.4234240055084,0,0.95,0
193.5731294155121,0,0.95,0
193.7121415138245,0,0.95,0
193.7869944572449,0,0.95,0
193.8511538505554,0,0.95,0
194.0008592605591,0,0.95,0
194.0650186538696,0,0.95,0
194.2147068977356,0,0.95,0
194.2788662910461,0,0.95,0
194.4285717010498,0,0.95,0
194.5034246444702,0,0.95,0
194.6424367427826,0,0.95,0
194.717289686203,0,0.95,0
194.7814490795135,0,0.95,0
194.9311542510986,0,0.95,0
194.9953138828278,0,0.95,0
195.0701496601105,0,0.95,0
195.2198548316956,0,0.95,0
195.3588671684265,0,0.95,0
195.4337196350098,0,0.95,0
195.4978792667389,0,0.95,0
195.6475846767426,0,0.95,0
195.7865967750549,0,0.95,0
195.8614494800568,0,0.95,0
195.9255917072296,0,0.95,0
196.0752971172333,0,0.95,0
196.1501500606537,0,0.95,0
196.2891623973846,0,0.95,0
196.3640148639679,0,0.95,0
196.4281742572784,0,0.95,0
196.5778796672821,0,0.95,0
196.6420395374298,0,0.95,0
196.7917275428772,0,0.95,0
196.8558869361877,0,0.95,0
196.9307398796082,0,0.95,0
197.0804450511932,0,0.95,0
197.1446046829224,0,0.95,0
197.294310092926,0,0.95,0
197.3584694862366,0,0.95,0
197.5081748962402,0,0.95,0
197.5723345279694,0,0.95,0
197.7220227718353,0,0.95,0
197.7861824035645,0,0.95,0
197.9358875751495,0,0.95,0
198.0107400417328,0,0.95,0
198.0748996734619,0,0.95,0
198.2246050834656,0,0.95,0
198.3636174201965,0,0.95,0
198.4384701251984,0,0.95,0
198.5026123523712,0,0.95,0
198.6523175239563,0,0.95,0
198.7271704673767,0,0.95,0
198.8661825656891,0,0.95,0
198.9410355091095,0,0.95,0
199.00519490242,0,0.95,0
199.1549003124237,0,0.95,0
199.2190597057343,0,0.95,0
199.3687479496002,0,0.95,0
199.4329073429108,0,0.95,0
199.582612991333,0,0.95,0
199.6574656963348,0,0.95,0
199.721625328064,0,0.95,0
199.871330499649,0,0.95,0
200.0103425979614,0,0.95,0
200.0851955413818,0,0.95,0
200.1493549346924,0,0.95,0
200.2990429401398,0,0.95,0
200.3632025718689,0,0.95,0
200.4380552768707,0,0.95,0
200.5877604484558,0,0.95,0
200.6519200801849,0,0.95,0
200.7267727851868,0,0.95,0
200.8657848834991,0,0.95,0
200.940637588501,0,0.95,0
201.0154905319214,0,0.95,0
201.0796325206757,0,0.95,0
201.1544854640961,0,0.95,0
201.3683502674103,0,0.95,0
201.4432029724121,0,0.95,0
201.5180556774139,0,0.95,0
