DataType=double
version=3
OpenSimVersion=4.2
endheader
time,p_1,p_2,p_3,v_1,v_2,v_3,a_1,a_2,a_3
8.269111299514829,0.4129317865518944,0.4230596723949017,-0.1992084156214342,-0.4416779215969042,-0.06587049720320862,0.08220197384824876,-0.1530093408387127,-0.1525416605703268,-0.03046922792332743
8.29411129951483,0.4177846894097053,0.4250773690106158,-0.209172605561826,-0.4379144481537002,-0.06905166039364458,0.08070786462856089,-0.1257988369591647,-0.1696344450989149,-0.008583681246856868
8.31911129951483,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,0.01289746965023716,-0.009089036309392978,0.008256794014182561
8.344111299514831,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,-0.05517350200337574,-0.03976918699737941,-0.02298020913644471
8.369111299514831,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,-0.06284446839529514,-0.01868900848548364,-0.04362004301123398
8.394111299514831,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,-0.07051543478721456,0.002391170026412134,-0.06425987688602325
8.419111299514832,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,-0.0517751336713251,-0.02054354751454993,-0.03465632564516553
8.444111299514832,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,-0.02717863661400622,-0.03386663942474786,-0.02183135564292124
8.469111299514832,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,-0.01007163982632795,-0.02844404711663386,-0.01067925387964046
8.494111299514833,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,-0.008413979022448281,0.02076608014996037,-0.0001475577407330344
8.519111299514833,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,-0.01537717775445047,0.01576978809034456,-0.0205394424355441
8.544111299514833,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,-0.01633996128057902,0.005131049984101728,-0.02414481784556127
8.569111299514834,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,-0.02181096975168758,-0.009406080586221416,-0.03833260677700822
8.594111299514834,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,-0.02597870629826043,-0.01060279838902866,-0.06182989065430428
8.619111299514834,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,0.01130146527638913,0.1013625677696613,-0.02279769013814912
8.644111299514835,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,0.01601587092571494,0.01793199210338906,0.03323682570494815
8.669111299514835,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,0.0007649335822455579,-0.09375515823435079,0.01187377361148605
8.694111299514836,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,0.01254387288427347,-0.01970920975949303,0.05733810085447553
8.719111299514836,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,0.028494959214359,0.009263628805462113,0.1526463330215218
8.744111299514836,0.4177846894097053,0.4250773690106158,-0.209172605561826,0,0,0,0.02466261183406816,0.007158610352172959,0.1970369387643858
8.769111299514837,0.4214017357072506,0.4268079661948033,-0.2167093657585057,-0.3300038664402675,-0.05398789886465328,0.0692238873674997,-0.008787501185563214,-0.02905237436284357,0.2372613061936616
8.794111299514837,0.4248934291439069,0.4287720659089755,-0.2241269632581877,-0.3232251138955333,-0.05536972912899857,0.07856398856688847,0.06592794548707083,-0.08962962907414204,0.4200339331882323
8.819111299514837,0.4284663310001408,0.4310641976588597,-0.231360290129836,-0.3190418592505683,-0.04848633349884084,0.09168526999536511,-0.03444808356574672,0.2427078099786361,0.5783377389131091
8.844111299514838,0.4323177799978517,0.4337106459908658,-0.2383840153452751,-0.3185473579581935,-0.03455113879733237,0.1058579332802453,-0.1805286270831738,0.5313202603610048,0.628967835102581
8.869111299514838,0.4364913162931933,0.436748472428819,-0.2452598427341179,-0.3210735776506931,-0.02060120671448121,0.1215130575181257,-0.3019957627626429,0.5406703066920813,0.6976371417195744
8.894111299514838,0.4409750684983162,0.4400729419527218,-0.2521389663297334,-0.3282862805685215,-0.01050325852308018,0.1329787809561074,-0.4925147274599397,0.3941459707789833,0.5385815505006508
8.919111299514839,0.4456183882694428,0.4437012263767409,-0.258773630883653,-0.323923756111917,0.0003283447869148332,0.1451313769607601,-0.03040106086573635,0.4300675232474384,0.5734765196222353
8.944111299514839,0.4505243409041051,0.4474737624339775,-0.2653953709898383,-0.3295147544318761,0.0092373086750056,0.1509014422894651,-0.4289279163103901,0.3593637559801128,0.3238059784789086
8.969111299514839,0.4554595729871869,0.451301193018951,-0.2718661378801112,-0.3252341944989126,0.01365512753690903,0.1530972233989379,-0.03447728101962089,0.1839047732993161,0.183337205632383
8.99411129951484,0.4600458998033599,0.4553275782526489,-0.2777075959490379,-0.2966055257330198,0.01662539508946183,0.1610554093479154,0.9497860239961486,0.1283238044512268,0.4170234276367233
9.01911129951484,0.4644886105609358,0.4595309259470231,-0.2828974067631561,-0.2719458346376101,0.02683965875639424,0.1681339077749661,0.8077682933952066,0.4222257768378641,0.3865599376106463
9.04411129951484,0.4688032825933603,0.4638380713362619,-0.2874940691200507,-0.2495613482823267,0.03622502942153451,0.1722858155695477,0.7315397719134782,0.3952275900989722,0.2730245210263282
9.069111299514841,0.4729373957999242,0.4681900846121774,-0.2915344805918665,-0.2271840846892172,0.04304298607144422,0.1740805310366202,0.7453134690584589,0.2976215595656784,0.1806050531352165
9.094111299514841,0.4768828022660523,0.4725490693926738,-0.2950300245880635,-0.204993532027027,0.04933302997775905,0.1743593912198545,0.7518467121342955,0.2806231343220181,0.1206222881795436
9.119111299514842,0.480664822957784,0.4768377396132304,-0.2982001216577792,-0.1905787149376736,0.05142826968968432,0.1715468088222607,0.4523174417535504,0.1154653352550291,-0.00383142373040668
9.144111299514842,0.4845996055106807,0.4810380835826987,-0.3011220755317509,-0.1859395046161363,0.0621210569084437,0.1680137587787318,0.06727929337966079,0.4633847952824251,-0.03464370978527315
9.169111299514842,0.4889071005200016,0.4851241840015789,-0.3040271036063329,-0.1939203368425423,0.07473168772327562,0.1634440167552034,-0.4385722316070085,0.5474196743505395,-0.07865700853081065
9.194111299514843,0.4937522549659531,0.4890045111215385,-0.3069374210842853,-0.2064073470521271,0.09224293017385957,0.1552130847983832,-0.6252496454955173,0.7529073999382057,-0.2291261388860473
9.219111299514843,0.4992229965417682,0.4926326971429993,-0.3098647791997061,-0.2212934668604821,0.1123686068495235,0.1451274408584325,-0.7298137286882832,0.8693089989314643,-0.3090690585603112
9.244111299514843,0.5054030613944592,0.4959425966208365,-0.3129141970931422,-0.2415413941415129,0.1328352236111083,0.1323959791134822,-0.9553239409769337,0.8956993096718948,-0.4220701233138266
9.269111299514844,0.5123591918301741,0.4987609864185479,-0.3162160158691724,-0.2675923600254374,0.1525055456220991,0.1127355919084557,-1.201991010437926,0.8764571701232935,-0.7094035504314957
9.294111299514844,0.5201785447982168,0.5008567562236403,-0.3198359657384792,-0.2977950082873057,0.1735287920529912,0.08383079220369925,-1.385731263036619,0.9433586713582117,-1.094437567583698
9.319111299514844,0.5287397724244862,0.5020815495310477,-0.3237952906438628,-0.3259152206520738,0.1900859395842082,0.04899173229629009,-1.320756870954745,0.7765211870920945,-1.351834111569312
9.344111299514845,0.5380317541766421,0.5024506856909362,-0.3280832137670172,-0.3534273266042872,0.206525204653833,0.01476544639554319,-1.313910382078908,0.7821722305208022,-1.349021115752022
9.369111299514845,0.5485175269835446,0.5020185277281242,-0.3326400224908631,-0.3895857065674386,0.2395171739234057,-0.0172863185124808,-1.679764426895272,1.459809998100404,-1.282862567937592
9.394111299514845,0.5591339081230677,0.5006029493193761,-0.3374441757636372,-0.4006885062511406,0.2381357185029376,-0.05662313634992147,-0.6923890584929429,0.09480395050485405,-1.596692530980584
9.419111299514846,0.5698906816640532,0.4993740577571281,-0.3419322267840323,-0.3935373119507019,0.2499792600608109,-0.04915566248991875,0.03652924190188778,0.6270906585165441,0.2654668813561003
9.444111299514846,0.5804419049819345,0.4982433773532078,-0.3466402254397093,-0.3960428913892851,0.2382010326028456,-0.04522721615681233,-0.348282214697096,-0.3177595826654278,0.1274859878115782
9.469111299514847,0.5911452415218879,0.497128601206305,-0.3510679524219823,-0.3903351819981329,0.2496083584372853,-0.04459104587610845,-0.01874466202906933,0.6095460244532395,-0.002771008195966623
9.494111299514847,0.5911452415218879,0.497128601206305,-0.3510679524219823,0,0,0,-0.08849533491203307,-0.01029631259531349,-0.0287829504456311
9.519111299514847,0.6016636777651798,0.4960059100926413,-0.3552653442414506,-0.3785467984983049,0.2488197739152139,-0.04490764454654995,0.0756577510106204,0.2895738341064906,-0.04002829697378826
9.544111299514848,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,0.004995387907526344,0.1500701307785202,-0.0470827218258306
9.569111299514848,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,0.02254536934180884,0.174672159518356,-0.02097101522287383
9.594111299514848,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,0.01608993931013614,0.1286746084451392,-0.0353674236246485
9.619111299514849,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,-0.02239833576463318,0.1071441137568921,-0.0465544567569373
9.644111299514849,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,-0.006462549264201488,0.1631375476291515,-0.02906616221666464
9.669111299514849,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,-0.002725579538213391,0.1831764567626556,-0.05496956034796639
9.69411129951485,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,-0.004829548169691722,0.1562073731060407,-0.04185126596456094
9.71911129951485,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,-0.002416282652652871,0.1088195628653584,-0.01769474866409094
9.74411129951485,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,0.003468689624631823,0.05150782386347107,0.0107570944895
9.769111299514851,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,0.01197888539952894,0.09386827545446497,0.009224290225409493
9.794111299514851,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,0.007341063550867469,0.093582317855678,0.00213175460546404
9.819111299514852,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,0.006173672362984722,0.08304349696078361,-0.003727676751694797
9.844111299514852,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,-0.00626257619003954,0.08791352512333429,-0.004532354030004182
9.869111299514852,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,-0.01709751495000769,0.04674336851954431,-0.008807240041190007
9.894111299514853,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,-0.01031636903383765,0.08780763493923821,-0.01362370034718707
9.919111299514853,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,0.00263138398512517,0.06765512381981739,-0.001586094008584402
9.944111299514853,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,-0.003380954272995415,0.07746231505940092,0.005132917869713816
9.969111299514854,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,-0.008450516062576952,0.09092687057642826,0.02165596133363597
9.994111299514854,0.6016636777651798,0.4960059100926413,-0.3552653442414506,0,0,0,-0.01215008011210469,0.1037195915082765,0.04425194944016209
10.01911129951485,0.6102898740231106,0.4951950395801141,-0.3576548850631768,-0.2759225392722703,0.228167964166739,-0.03243482050108749,0.04706944793122095,0.1454640187218449,0.1858332530713581
10.04411129951485,0.6188349467851849,0.4946397341785569,-0.3598638233211356,-0.2681418312262047,0.2296437265096567,-0.02221221606228474,0.1403019443516088,0.2028592355044827,0.3917359516823624
10.06911129951486,0.6274587271784763,0.4943160290798094,-0.3619317670706754,-0.2653205306537741,0.2354539942544178,-0.01294820394990196,-0.05474356686802309,0.3785284725042423,0.3595142856452698
10.09411129951486,0.6361782188012333,0.4940642951233391,-0.363958966048759,-0.2661763089408335,0.2395259575251691,-0.01006935825881064,-0.2012092215135134,0.3121009518170296,0.1079224985209517
10.11911129951486,0.6448437720657207,0.4937174102439877,-0.3658901537046885,-0.2617923429919445,0.2399559288246807,-0.01387539517405393,0.009488983559690439,0.1678356265063329,-0.1597640974357252
10.14411129951486,0.6536455667899681,0.4932332767376621,-0.3675341371685917,-0.2554937865691622,0.2510015143786039,-0.01936534025302569,0.08942868490285547,0.5960654233232567,-0.2300409029091476
10.16911129951486,0.6623649923008209,0.4927156616218943,-0.3688594176825856,-0.2431555879174957,0.2555992166510386,-0.02070460463070978,0.3368694037308035,0.3430646769275647,-0.06615917839885491
10.19411129951486,0.670816844689246,0.4922128018874816,-0.3700140504569966,-0.231431251956136,0.2507324323679825,-0.0201143893765091,0.3198745197544039,-0.0355993216370525,0.01078468131547313
10.21911129951486,0.6791248427020011,0.49170421132387,-0.3710099621410434,-0.2229314696067586,0.2496498218680548,-0.02034362254446396,0.1972461000699094,0.113898533761822,-0.02187984737185306
10.24411129951486,0.6873861960388298,0.4910793289155211,-0.3718530883364108,-0.2168526526346397,0.2516192365955109,-0.02499529633395433,0.1049875812072043,0.2362581463503923,-0.2003108859069914
10.26911129951486,0.6955066593336587,0.4902146302010404,-0.3724729222718069,-0.2063031675667786,0.2521126577943303,-0.0345879485792299,0.2890383476054709,0.1779921438396484,-0.4024251031565145
10.29411129951486,0.7033840757449463,0.4890844702031892,-0.3728679208848771,-0.193363469060533,0.2492912152217071,-0.04520639991404795,0.3920263815317985,0.04466620845885881,-0.4498067027507245
10.31911129951486,0.7110048089646757,0.4878711636862018,-0.3731837769185214,-0.1848894201681381,0.2426858999907659,-0.04853226067949295,0.2201278624576455,-0.1096502620751187,-0.1624839048986342
10.34411129951486,0.7183554352185888,0.4867541838796272,-0.3735639123671125,-0.1808114198437083,0.232355687058633,-0.04467919226298578,0.04822934338349261,-0.2639667326090962,0.1248388929534562
10.36911129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,-0.1786641859770429,0.2241634214087903,-0.04123492840749241,-0.02704555971315754,-0.1842679692329373,0.1107792821978635
10.39411129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,-0.03248418558839156,-0.02105967803991625,-0.03063588438846918
10.41911129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,-0.02194996216345987,-0.007787289129944289,-0.02257986234956938
10.44411129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,-0.01141573873852817,0.005485099780027671,-0.01452384031066958
10.46911129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,-0.007353462572650024,0.02320735776978192,-0.007979131608092761
10.49411129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,-0.001260786326951656,0.03463845094139915,0.004790621861091993
10.51911129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.02483367035331658,0.01583927105881473,0.04158960424150271
10.54411129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.02283875265494704,0.009368067427153688,0.03655330581814711
10.56911129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01887004529816814,0.003763128444366207,0.02857731769241341
10.59411129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01490133794138925,-0.001841810538421274,0.0206013295666797
10.61911129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01093263058461036,-0.007446749521208755,0.012625341440946
10.64411129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.02638101530639786,-0.007590442099776685,0.02013045104287695
10.66911129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.03008937749093801,0.00555493483202806,0.02054406684793615
10.69411129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.03906015981959318,-0.070047988549529,0.03646021843875771
10.71911129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.03032396938555227,-0.04947735862154293,0.03390425708763271
10.74411129951486,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01377617380381867,0.02177548895596906,0.02098029137323601
10.76911129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01348056994182147,0.02170558796174179,0.01990526667515902
10.79411129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01318496607982426,0.02163568696751451,0.01883024197708203
10.81911129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01288936221782706,0.02156578597328724,0.01775521727900504
10.84411129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01259375835582986,0.02149588497905996,0.01668019258092805
10.86911129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01229815449383266,0.02142598398483269,0.01560516788285106
10.89411129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01200255063183545,0.02135608299060542,0.01453014318477407
10.91911129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01170694676983825,0.02128618199637814,0.01345511848669708
10.94411129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01141134290784105,0.02121628100215087,0.01238009378862009
10.96911129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01111573904584384,0.0211463800079236,0.01130506909054309
10.99411129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01082013518384664,0.02107647901369632,0.01023004439246611
11.01911129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01052453132184943,0.02100657801946905,0.009155019694389114
11.04411129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.009946848672974464,0.01308596832602463,0.01348604544477413
11.06911129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.002506910356013215,0.01530942302207961,0.03134345613140483
11.09411129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.008193756700316898,0.01567450250182539,0.0398938909087139
11.11911129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01525463237542254,0.01456302348039445,0.04759055152655515
11.14411129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.02541061759130129,0.006268581641876102,0.0492690215966568
11.16911129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01766034587558948,0.01390181061802323,0.07834146555379765
11.19411129951487,0.7255074120109239,0.4857233106694399,-0.3740172993345416,0,0,0,0.01267127676341623,0.0334581477974408,0.1176598957115137
11.21911129951487,0.729762452050334,0.4856294921501613,-0.3739923202428251,-0.09663029421761038,0.1401148448474505,-0.003752740771142168,0.01622788752095206,0.0899154590765042,0.1886887544728257
11.24411129951487,0.7339614082658463,0.4856708270776186,-0.3739366837059543,-0.09434045346455443,0.1389777133159877,0.001653397098291318,0.03159716669244293,0.04219605466348083,0.215585972949995
11.26911129951487,0.7380909033702825,0.4858892390279236,-0.3738554537243864,-0.09191031674058812,0.1372859012447839,0.008736478012200358,0.03869186067566512,0.01912007595547918,0.2865873792047624
11.29411129951487,0.7421861776089694,0.4863580432326298,-0.3737347264740875,-0.08983128489572935,0.1370682096928789,0.01875216818824479,0.02606429172465789,0.07748499613697607,0.4092635975089831
11.31911129951487,0.7462936791394563,0.4872331976633216,-0.3734927698720303,-0.08613563543519476,0.1402456103432291,0.03500617722767484,0.09254320329156429,0.2142185233823541,0.6670493911481499
11.34411129951487,0.7505048710308049,0.4885240700675569,-0.3731379504538163,-0.08480906302803921,0.1462309036174907,0.05163489616941229,-0.0006420688686288034,0.3294128327200502,0.6923684133218673
11.36911129951487,0.7549111289178072,0.4902325309310104,-0.3726834761099506,-0.08600833603510648,0.1549103448000617,0.06833843453813879,-0.1016358923291974,0.4417859059873253,0.7058330431905698
11.39411129951487,0.75959856832216,0.4923489714716506,-0.3721943195578951,-0.09131059874616419,0.1649259053019097,0.08465762162560668,-0.2677980401723434,0.5011040075194434,0.7008336004299104
11.41911129951487,0.7646419513253209,0.4948340495394768,-0.3718700767635663,-0.1048707625349136,0.1728220934236704,0.09940312271304406,-0.6040400111795816,0.4219563698111672,0.6476456207160071
11.44411129951487,0.7700852461946206,0.4976946077464741,-0.3716096389543277,-0.116122061178999,0.1844758139327173,0.1144223282798912,-0.5194803164805056,0.5783995765244009,0.6679448505425931
11.46911129951487,0.7759712029691275,0.500938201775862,-0.3713081202530609,-0.1249127256413094,0.1999336191304029,0.1297437611755158,-0.4273514470824422,0.7390804762037858,0.6895659323780571
11.49411129951488,0.7821567431600978,0.5046119103960488,-0.370698644731549,-0.1216744715299828,0.216811234862465,0.1469483448074684,0.05206091883873787,0.806031578543564,0.7751105214001025
11.51911129951488,0.7882784335157271,0.5086020421015637,-0.3695625927830918,-0.1029432573129918,0.226777019817856,0.1596052682205945,0.6786813770140296,0.5379916239194474,0.6025855746622142
11.54411129951488,0.7942751886696355,0.5128097745940982,-0.3679631505457671,-0.08488522872655123,0.2332924312925418,0.168309299701376,0.6633118709354207,0.405154511719184,0.4511807772527769
11.56911129951488,0.8001031909742596,0.5171587023510824,-0.3659604678510241,-0.06779627852403863,0.2369932968670877,0.1739571102793666,0.6355907116566907,0.2957822798011958,0.3334407980089057
11.59411129951488,0.805779420622864,0.5216235645542111,-0.36355272882744,-0.05103665993659787,0.2412926101428097,0.1785944881251451,0.6330515072133199,0.3222335698381334,0.296254742399979
11.61911129951488,0.8113459801145703,0.5261363785313911,-0.3608104407885067,-0.03755354455830989,0.2453578947419397,0.1805125590871972,0.5114926092943572,0.315500292731475,0.1895419643793793
11.64411129951488,0.8168984620825069,0.5306570529354567,-0.357919908214386,-0.03236950392458896,0.2482913420193648,0.1808269761626233,0.1853942001168506,0.272425561538472,0.1260971801375392
11.66911129951488,0.8225367481419972,0.5351735806465291,-0.3550455583637547,-0.03486530789804924,0.2507346428180994,0.1806611084428922,-0.1209550323506224,0.2545088923491982,0.1069324574473134
11.69411129951488,0.8283603273891555,0.5396876807807832,-0.3523338816605789,-0.04444373380235656,0.2530857162908843,0.1805640053701644,-0.4080532187697841,0.2523260273809052,0.1096004269177272
11.71911129951488,0.8344671382957205,0.5442010456604686,-0.3499290853477418,-0.06099439279453655,0.2553459998810703,0.180534595187413,-0.6951514051889458,0.2501431624126123,0.1122683963881411
11.74411129951488,0.840892076606532,0.5486043249300451,-0.3479874227180059,-0.08346851882471545,0.2551721459523406,0.1761311707830577,-0.9443503365946346,0.1534331463435653,-0.06408481716858558
11.76911129951488,0.8475246696596764,0.5529091022685352,-0.3464603591220596,-0.1018209063302959,0.2524869207891122,0.172191093539601,-0.7923070868413951,0.0520800723074113,-0.04817217297818774
11.79411129951488,0.8544032101737021,0.5572147177029345,-0.3454522652545845,-0.1244730844564963,0.2486671828043634,0.1722246173759705,-0.9771809407627391,0.004655922982069981,0.1095445650308417
11.81911129951488,0.8615867181565252,0.561376155685463,-0.3452094005171092,-0.1565529501299611,0.2411431238032534,0.1664575193011336,-1.371483374883078,-0.1470807498784906,-0.1242816039257995
11.84411129951488,0.8691324259542722,0.5651502429846418,-0.3460607316939401,-0.2007319260683822,0.2279619427963227,0.1509634919671522,-1.87940569975614,-0.3798705068530454,-0.5200382911733352
11.86911129951488,0.8768245237039548,0.5683151231095687,-0.3482688204768148,-0.2485790291349965,0.2016901198776679,0.1265952049970737,-2.055042224728043,-0.9158909649099967,-0.8875320494970779
11.89411129951488,0.8844686353982235,0.5708155860551157,-0.3517792889151042,-0.2901911991063226,0.1702891645475992,0.100018517821879,-1.833749938302716,-1.139175071567016,-0.9918732224472959
11.91911129951488,0.8921246579787339,0.572844477586977,-0.356095966145931,-0.3169033609321985,0.15221588070682,0.0811556612744492,-1.259214775729809,-0.6216113222212549,-0.6975955445412365
11.94411129951488,0.8995995641489147,0.5744383147250733,-0.3610244976238706,-0.332820987285447,0.1322634570605751,0.06375348552385515,-0.8408261751414086,-0.7087232884072415,-0.6505615428376417
11.96911129951488,0.9069206799989148,0.5755936663384549,-0.3665183668364683,-0.3478389441135478,0.1142725115711132,0.04621406453525982,-0.8145582940588951,-0.6421846682154323,-0.6670288044354842
11.99411129951488,0.9141053480354528,0.5763352446200923,-0.3715472322238663,-0.3294643367640063,0.1204473237907931,0.02966313126549975,0.5221988175919547,0.3207334160729481,-0.6381993165485919
12.01911129951488,0.9213472865439669,0.5769289286697115,-0.376862423031107,-0.3401659093478627,0.1157680301426099,0.0237473619847637,-0.6384377752126182,-0.1129609779650662,-0.2198510248863529
12.04411129951488,0.9287029496716466,0.5775453295442449,-0.3828249135137491,-0.3639984452684991,0.1046730544491618,0.024656034981338,-1.174525741924846,-0.3745439945422353,0.0515536081710046
12.06911129951488,0.9358894259069581,0.5781226383965935,-0.3888353345241891,-0.3616955726062351,0.09802690958375201,0.02309235409394644,-0.1358732808788532,-0.2021644134262121,-0.04754632821663549
12.09411129951488,0.9430758066267643,0.5786155562566828,-0.3951731293485797,-0.3724295117977603,0.09052621984702787,0.01971671440357027,-0.6599945071604549,-0.2407906588302801,-0.1215764455671266
12.11911129951488,0.9502238882709932,0.5790296456890131,-0.4017380842001891,-0.3790020268454298,0.08406776481520556,0.01656357729321102,-0.4989746361522103,-0.2034867554730182,-0.1147274602644552
12.14411129951488,0.9572960627153928,0.5793703825606632,-0.4084315472115972,-0.381477977175717,0.07863530035097206,0.01362947486600706,-0.3379547651439656,-0.1661828521157562,-0.1078784749617837
12.16911129951488,0.9643038989454751,0.5796498925624685,-0.4151357923641816,-0.3803580921964295,0.07627841379091867,0.01118040007221139,-0.1945473820153369,-0.04560688306162147,-0.09016857940074811
12.19411129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.106610507443388,-0.04642891660325105,-0.06664453272546664
12.21911129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.09255594316015325,-0.04535972863223556,-0.06543630564177785
12.24411129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.1225627601231975,-0.03149166769014284,-0.078321772283546
12.26911129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.1172979206073453,-0.04674534839623577,-0.0813994040828136
12.29411129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.09902108276753907,-0.06300960914534412,-0.08189765722889866
12.31911129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.1104278230701365,-0.0213195591114597,-0.0942197671598053
12.34411129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.09433653274975787,-0.003933462927283844,-0.07942870678928542
12.36911129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.0799103747898877,0.007670386534250886,-0.06317896460477679
12.39411129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.06793436043458234,-0.0009278794940673402,-0.04374276808873563
12.41911129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.06758932275275678,0.001031196882252849,-0.04763277618051245
12.44411129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.06690679781434899,0.0201326640796089,-0.05784735674313018
12.46911129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.06099646230985848,0.03118079175951976,-0.05302272456832312
12.49411129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.04877240617740895,0.01222188203714402,-0.03936260206721079
12.51911129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.03930702094918263,0.01434709829217763,-0.03227919676718002
12.54411129951489,0.9643038989454751,0.5796498925624685,-0.4151357923641816,0,0,0,-0.04114402191257931,0.0291909616436371,-0.00947420698150743
