DataType=double
version=3
OpenSimVersion=4.2
endheader
time,chest_x,chest_y,chest_z,humerus_x,humerus_y,humerus_z,radius_x,radius_y,radius_z
1603806817432,10.50934,1.276999,5.292207,10.55365,1.405443,5.038603,10.85563,1.466063,5.067651
1603806817444,10.50921,1.276931,5.29255,10.55699,1.410109,5.039557,10.85922,1.470825,5.067982
1603806817455,10.50907,1.276847,5.292865,10.56013,1.414539,5.040607,10.8626,1.475641,5.06869
1603806817466,10.50889,1.276673,5.293191,10.56315,1.41921,5.041591,10.86555,1.480228,5.068838
1603806817477,10.50869,1.276451,5.293556,10.5657,1.423691,5.042674,10.86786,1.48475,5.069467
1603806817488,10.50849,1.276216,5.293928,10.568,1.427918,5.043513,10.86988,1.489251,5.06963
1603806817499,10.5083,1.275858,5.294368,10.56988,1.431876,5.044426,10.87162,1.493884,5.070419
1603806817510,10.50815,1.275544,5.294776,10.57185,1.435821,5.045253,10.8731,1.498593,5.070716
1603806817521,10.50807,1.275208,5.295228,10.57332,1.439468,5.046126,10.87416,1.503329,5.071498
1603806817532,10.50805,1.275377,5.295742,10.57458,1.443066,5.047075,10.8751,1.508078,5.072103
1603806817543,10.50809,1.275125,5.29626,10.57584,1.4464,5.047662,10.87603,1.512816,5.07237
1603806817554,10.50851,1.275134,5.29645,10.57686,1.449728,5.048066,10.87661,1.517313,5.072722
1603806817566,10.50851,1.275024,5.296877,10.57758,1.452934,5.048239,10.8773,1.521862,5.072765
1603806817576,10.50983,1.275802,5.296101,10.57825,1.456383,5.04877,10.87722,1.526069,5.072824
1603806817587,10.50996,1.275916,5.296376,10.57851,1.459445,5.048632,10.87721,1.530381,5.072368
1603806817599,10.50901,1.275308,5.297529,10.57858,1.462403,5.048419,10.8768,1.534383,5.072384
1603806817610,10.50913,1.275383,5.297798,10.57856,1.46541,5.048116,10.87645,1.53852,5.071633
1603806817621,10.50894,1.275154,5.298644,10.57828,1.467911,5.047759,10.87571,1.542481,5.071154
1603806817632,10.50905,1.275146,5.298997,10.57786,1.470351,5.047176,10.87511,1.546529,5.07043
1603806817644,10.508,1.274341,5.300444,10.57704,1.472896,5.046318,10.87401,1.550343,5.069581
1603806817654,10.50864,1.274522,5.300376,10.57615,1.475464,5.045576,10.87257,1.554116,5.068991
1603806817666,10.50872,1.274333,5.300618,10.57475,1.477933,5.04442,10.87131,1.557925,5.06813
1603806817677,10.50922,1.274396,5.30065,10.57322,1.480316,5.043253,10.86913,1.561542,5.067619
1603806817688,10.50949,1.274313,5.300728,10.57144,1.482703,5.04185,10.86701,1.56524,5.066614
1603806817699,10.51024,1.274566,5.300477,10.56946,1.484925,5.04051,10.86447,1.568763,5.065713
1603806817710,10.51065,1.274565,5.300608,10.56741,1.487314,5.039073,10.86205,1.572285,5.064898
1603806817721,10.51109,1.274561,5.300794,10.56452,1.489818,5.037607,10.85881,1.575451,5.064435
1603806817733,10.51152,1.274591,5.300957,10.56167,1.492461,5.036094,10.8558,1.57881,5.063735
1603806817743,10.5122,1.274761,5.300813,10.55777,1.49522,5.034418,10.85183,1.581887,5.063355
1603806817754,10.51267,1.274856,5.30074,10.5543,1.497875,5.032798,10.84797,1.585399,5.062616
1603806817766,10.51327,1.275046,5.300375,10.55029,1.500829,5.031074,10.84406,1.588864,5.061801
1603806817777,10.51417,1.275329,5.299835,10.54606,1.503534,5.029315,10.83945,1.592239,5.060975
1603806817787,10.5148,1.27549,5.299524,10.5422,1.506379,5.027242,10.83514,1.59562,5.059905
1603806817800,10.51533,1.275657,5.299301,10.53831,1.509125,5.025334,10.83085,1.599028,5.059071
1603806817810,10.5158,1.275807,5.298976,10.5338,1.511806,5.023674,10.82647,1.602433,5.0578
1603806817821,10.51598,1.275896,5.29859,10.52955,1.514646,5.021438,10.82183,1.605659,5.056726
1603806817833,10.51631,1.275962,5.298118,10.5251,1.517492,5.019249,10.81686,1.608831,5.055304
1603806817843,10.51686,1.275986,5.297435,10.52098,1.520128,5.016989,10.81192,1.611669,5.053324
1603806817854,10.51728,1.276041,5.296998,10.51659,1.52265,5.014716,10.80666,1.614438,5.051736
1603806817865,10.51762,1.275923,5.296698,10.51212,1.525012,5.012619,10.80136,1.617127,5.049268
1603806817876,10.51804,1.27582,5.296383,10.50758,1.527421,5.010643,10.79539,1.619824,5.047563
1603806817887,10.51843,1.275658,5.2962,10.50298,1.52961,5.008733,10.78969,1.622434,5.044986
1603806817899,10.51877,1.275563,5.29609,10.49801,1.531764,5.007094,10.78398,1.62501,5.042508
1603806817910,10.51927,1.275468,5.295931,10.49298,1.53404,5.005445,10.77788,1.627429,5.039954
1603806817921,10.51956,1.27534,5.295809,10.48773,1.536046,5.003936,10.77137,1.629971,5.038392
1603806817932,10.52012,1.275376,5.295496,10.48253,1.538039,5.002407,10.76509,1.632284,5.036041
1603806817943,10.52082,1.275605,5.294821,10.47733,1.539915,5.000956,10.7584,1.634172,5.033287
1603806817954,10.52125,1.275567,5.294506,10.47218,1.54191,4.999456,10.75029,1.635506,5.032281
1603806817966,10.52174,1.275674,5.293923,10.46686,1.54383,4.998065,10.7435,1.637061,5.029613
1603806817976,10.52224,1.275655,5.293454,10.46146,1.545786,4.996767,10.73661,1.63839,5.026713
1603806817988,10.5228,1.275542,5.292957,10.45607,1.54783,4.995656,10.72975,1.639483,5.023883
1603806817999,10.5233,1.275279,5.292617,10.45073,1.549711,4.994592,10.72301,1.640649,5.020951
1603806818010,10.52388,1.275148,5.292068,10.44547,1.551521,4.993641,10.71635,1.641259,5.018006
1603806818021,10.52451,1.275014,5.291386,10.44032,1.553331,4.992891,10.70972,1.641718,5.01502
1603806818032,10.52499,1.274926,5.290819,10.43521,1.55512,4.992051,10.70189,1.641329,5.012879
1603806818043,10.5252,1.274871,5.290533,10.42993,1.556355,4.991604,10.69521,1.641097,5.009623
1603806818054,10.52541,1.274772,5.290404,10.42483,1.557769,4.991053,10.68915,1.641251,5.005763
1603806818066,10.52591,1.274778,5.289998,10.41967,1.558651,4.990949,10.68239,1.640592,5.002207
1603806818077,10.52622,1.274673,5.289851,10.41455,1.559534,4.990921,10.67573,1.639885,4.998698
1603806818087,10.52672,1.274667,5.289526,10.40962,1.55969,4.990986,10.66916,1.638674,4.995038
1603806818099,10.52702,1.274504,5.289331,10.40492,1.559408,4.991073,10.66275,1.637022,4.991397
1603806818110,10.52749,1.274497,5.288898,10.40018,1.559315,4.99089,10.65618,1.635612,4.988015
1603806818121,10.5274,1.274212,5.288869,10.39552,1.558722,4.991108,10.64989,1.634146,4.9845
1603806818132,10.52789,1.274191,5.288315,10.39081,1.558429,4.991175,10.64346,1.632258,4.980831
1603806818143,10.52841,1.274014,5.287566,10.38622,1.557724,4.991206,10.63717,1.630346,4.977083
1603806818154,10.52898,1.273918,5.287033,10.38156,1.557173,4.991267,10.63093,1.628412,4.973309
1603806818165,10.52936,1.273813,5.286664,10.37707,1.556694,4.991507,10.6248,1.626137,4.969487
1603806818176,10.52967,1.273584,5.286549,10.37242,1.556237,4.991791,10.6187,1.623745,4.965696
1603806818187,10.53011,1.273501,5.28628,10.36771,1.555836,4.992188,10.6127,1.621,4.96188
1603806818198,10.53048,1.27342,5.286019,10.36356,1.555107,4.992332,10.6066,1.618416,4.958067
1603806818209,10.53094,1.273377,5.285667,10.35902,1.554665,4.992739,10.6004,1.615718,4.954369
1603806818221,10.53178,1.273399,5.285106,10.35465,1.554112,4.993567,10.59415,1.613063,4.95054
1603806818232,10.53174,1.273053,5.285449,10.35007,1.553447,4.994246,10.58788,1.610187,4.946874
1603806818243,10.53225,1.273002,5.285262,10.34562,1.552873,4.995323,10.58145,1.607388,4.943015
1603806818254,10.53297,1.273001,5.284877,10.34111,1.552206,4.996429,10.57491,1.604424,4.939345
1603806818265,10.53355,1.272926,5.284894,10.33642,1.551556,4.997787,10.56825,1.601502,4.935479
1603806818276,10.53351,1.272612,5.285624,10.33163,1.550779,4.999199,10.56146,1.598557,4.931716
1603806818288,10.53408,1.272578,5.285805,10.32687,1.549995,5.000592,10.55451,1.59574,4.927977
1603806818298,10.53414,1.272444,5.28615,10.32217,1.549072,5.001945,10.54725,1.592768,4.9243
1603806818310,10.53467,1.272452,5.286129,10.31745,1.548252,5.003269,10.5399,1.58982,4.920828
1603806818321,10.53471,1.272231,5.28632,10.3127,1.547259,5.005091,10.53237,1.58679,4.917489
1603806818332,10.53529,1.27226,5.286201,10.30784,1.546363,5.006981,10.52474,1.583695,4.914113
1603806818343,10.53586,1.27215,5.28612,10.3029,1.545247,5.009336,10.5167,1.580533,4.911194
1603806818354,10.53635,1.272073,5.286163,10.29829,1.544197,5.011538,10.50897,1.577465,4.908179
1603806818365,10.53699,1.272148,5.285981,10.29345,1.543007,5.014139,10.50088,1.574229,4.905426
1603806818376,10.53733,1.272142,5.286136,10.28867,1.541945,5.016522,10.493,1.570944,4.902543
1603806818387,10.5379,1.272361,5.285737,10.28399,1.540768,5.019064,10.48502,1.567607,4.899881
1603806818398,10.53835,1.272372,5.285554,10.27941,1.539788,5.021464,10.47692,1.563948,4.897309
1603806818409,10.53893,1.272595,5.285094,10.27503,1.538796,5.024115,10.46891,1.560322,4.894693
1603806818421,10.53953,1.272832,5.284786,10.27226,1.537363,5.02585,10.46066,1.556347,4.892448
1603806818432,10.54013,1.273031,5.2844,10.26811,1.536289,5.028486,10.45253,1.552502,4.890185
1603806818443,10.54128,1.273524,5.283621,10.26415,1.534962,5.031255,10.44446,1.547955,4.888554
1603806818454,10.54198,1.273743,5.283189,10.26094,1.533244,5.033529,10.43648,1.543645,4.886774
1603806818465,10.54254,1.273824,5.282866,10.25728,1.531335,5.036249,10.42873,1.538858,4.885475
1603806818476,10.5435,1.274092,5.28216,10.25428,1.529221,5.038764,10.42108,1.533844,4.884124
1603806818487,10.54393,1.274022,5.281796,10.25102,1.526934,5.041389,10.41362,1.528766,4.882914
1603806818498,10.54466,1.274167,5.281064,10.24813,1.524664,5.043903,10.40651,1.523192,4.881732
1603806818509,10.54487,1.274145,5.280603,10.2454,1.522292,5.046546,10.39964,1.517307,4.880529
1603806818521,10.54506,1.274071,5.280233,10.24291,1.519593,5.049423,10.39268,1.511301,4.879711
1603806818532,10.54537,1.273995,5.279733,10.24027,1.517076,5.051993,10.38612,1.50528,4.878613
1603806818543,10.5459,1.273953,5.278979,10.23777,1.514117,5.05465,10.38014,1.498521,4.878131
1603806818554,10.54624,1.273759,5.278555,10.23542,1.511096,5.056856,10.37397,1.492019,4.877603
1603806818565,10.54645,1.273604,5.27812,10.23322,1.507722,5.059013,10.36841,1.485156,4.877451
1603806818576,10.54717,1.273887,5.277182,10.2311,1.504253,5.061152,10.36285,1.47828,4.877194
1603806818588,10.54694,1.273782,5.276795,10.22944,1.500993,5.063334,10.35793,1.471142,4.877351
1603806818599,10.54753,1.273997,5.275855,10.22793,1.49771,5.065699,10.35376,1.463547,4.877286
1603806818609,10.54755,1.273844,5.275444,10.22646,1.494657,5.067961,10.3494,1.456484,4.877086
1603806818621,10.54767,1.273739,5.274994,10.22546,1.491722,5.070198,10.34531,1.449186,4.877242
1603806818632,10.54769,1.273559,5.274563,10.22443,1.488514,5.071933,10.3411,1.441704,4.877522
1603806818643,10.54798,1.273492,5.27376,10.22336,1.485633,5.073591,10.33766,1.434293,4.877754
1603806818654,10.54843,1.273648,5.272847,10.2224,1.482447,5.074606,10.33459,1.426659,4.878213
1603806818665,10.5484,1.273645,5.272397,10.2212,1.479487,5.075915,10.33193,1.419047,4.878747
1603806818677,10.54909,1.27394,5.271417,10.22058,1.476519,5.076779,10.32923,1.411536,4.879177
1603806818687,10.54921,1.274012,5.271098,10.21984,1.473604,5.077606,10.32782,1.404379,4.879452
1603806818698,10.54969,1.274285,5.270324,10.21928,1.470872,5.078158,10.32588,1.397085,4.880016
1603806818709,10.54961,1.274356,5.270041,10.21879,1.467982,5.078547,10.32481,1.389806,4.880554
1603806818721,10.55009,1.27466,5.26913,10.21836,1.464981,5.078446,10.32421,1.382399,4.880963
1603806818732,10.54995,1.27467,5.268754,10.21789,1.46187,5.07846,10.32352,1.374884,4.881467
1603806818743,10.54988,1.274701,5.267997,10.2176,1.458284,5.078396,10.32371,1.367306,4.881596
1603806818754,10.55016,1.274675,5.267251,10.21748,1.454689,5.078296,10.32438,1.359878,4.881703
1603806818765,10.55027,1.274477,5.266897,10.218,1.450779,5.078166,10.32535,1.352703,4.881908
1603806818776,10.55046,1.274484,5.26671,10.21888,1.447323,5.077669,10.32621,1.345785,4.882093
1603806818787,10.55037,1.274394,5.266856,10.21995,1.443923,5.077098,10.32825,1.33935,4.882136
1603806818798,10.55025,1.274417,5.266793,10.22074,1.440377,5.07655,10.32987,1.332686,4.882182
1603806818809,10.55,1.274464,5.266993,10.22146,1.436835,5.075686,10.33235,1.326319,4.882115
1603806818820,10.54992,1.274806,5.266684,10.22234,1.433203,5.074761,10.3352,1.319817,4.881892
1603806818832,10.54966,1.274925,5.266697,10.22319,1.429662,5.073882,10.338,1.313382,4.881832
1603806818842,10.54988,1.275139,5.266337,10.22459,1.426141,5.072342,10.34132,1.307083,4.881576
1603806818854,10.55011,1.275293,5.266068,10.22614,1.422628,5.070839,10.34488,1.301147,4.881412
1603806818865,10.55005,1.275328,5.266263,10.22795,1.419585,5.069158,10.34875,1.295527,4.881172
1603806818876,10.55009,1.275431,5.266512,10.22986,1.416817,5.06747,10.35254,1.290155,4.880932
1603806818888,10.5498,1.275511,5.266964,10.23174,1.41413,5.065667,10.35697,1.285231,4.880827
1603806818898,10.54968,1.275742,5.267136,10.23345,1.411156,5.063867,10.36128,1.280024,4.880434
1603806818910,10.54935,1.275849,5.267493,10.23539,1.408072,5.061635,10.36619,1.274941,4.879971
1603806818921,10.54913,1.275985,5.267662,10.23738,1.404758,5.059195,10.37092,1.269779,4.879495
1603806818932,10.54893,1.276026,5.267825,10.23929,1.401529,5.056958,10.37626,1.264842,4.87893
1603806818943,10.54879,1.276005,5.267825,10.24191,1.397798,5.054183,10.38183,1.259869,4.878387
1603806818954,10.54856,1.27603,5.268058,10.24403,1.394554,5.051733,10.38758,1.255166,4.878239
1603806818965,10.54829,1.276047,5.268362,10.24671,1.391126,5.049507,10.3936,1.250751,4.878064
1603806818976,10.54822,1.276251,5.2684,10.24978,1.38763,5.047415,10.39958,1.246081,4.877872
1603806818987,10.54768,1.276316,5.268754,10.25287,1.384317,5.045488,10.40652,1.241665,4.877963
1603806818998,10.54701,1.276345,5.269155,10.25617,1.380859,5.043935,10.41302,1.237102,4.878067
1603806819009,10.54661,1.276387,5.269388,10.2596,1.377429,5.042048,10.41969,1.232867,4.878539
1603806819021,10.54661,1.276579,5.269377,10.26354,1.373798,5.040563,10.42639,1.228874,4.878958
1603806819031,10.54665,1.276735,5.269539,10.26734,1.370171,5.03863,10.43318,1.224877,4.879502
1603806819043,10.54635,1.276829,5.270021,10.27123,1.366505,5.037073,10.44026,1.221389,4.880636
1603806819054,10.54573,1.276778,5.270696,10.27506,1.362943,5.035329,10.4473,1.217805,4.881527
1603806819065,10.54533,1.276866,5.271273,10.27893,1.359433,5.034105,10.45464,1.214519,4.88285
1603806819076,10.54471,1.27688,5.271915,10.28286,1.356061,5.033138,10.46218,1.211195,4.884287
1603806819087,10.54415,1.276889,5.272385,10.28687,1.352995,5.03247,10.46975,1.208195,4.885944
1603806819098,10.5435,1.276901,5.272863,10.2911,1.349895,5.032169,10.47724,1.205069,4.887616
1603806819109,10.5429,1.276877,5.273163,10.29524,1.346853,5.031729,10.48481,1.202319,4.889836
1603806819120,10.54245,1.276845,5.273058,10.29992,1.343966,5.031863,10.49227,1.199686,4.892148
1603806819131,10.54194,1.276798,5.273191,10.30427,1.340893,5.031684,10.49971,1.197043,4.894438
1603806819142,10.54139,1.276817,5.273127,10.30908,1.337965,5.031722,10.50716,1.194691,4.897053
1603806819154,10.54057,1.276691,5.273407,10.31385,1.334981,5.031603,10.51463,1.192252,4.899485
1603806819165,10.53998,1.276743,5.273393,10.31892,1.332353,5.031784,10.52212,1.19009,4.902059
1603806819176,10.53933,1.276912,5.27349,10.32399,1.329785,5.031784,10.52969,1.187961,4.904502
1603806819187,10.53869,1.27699,5.273637,10.32911,1.327667,5.031771,10.53755,1.186376,4.90675
1603806819198,10.53798,1.277038,5.273808,10.33431,1.325786,5.031763,10.5454,1.184878,4.909044
1603806819210,10.53738,1.277085,5.274079,10.33943,1.323737,5.031512,10.5534,1.183669,4.911265
1603806819221,10.53685,1.277182,5.274259,10.34478,1.321897,5.031214,10.56146,1.182646,4.913407
1603806819232,10.53628,1.277231,5.27453,10.35007,1.319938,5.030839,10.5696,1.181697,4.915557
1603806819242,10.53552,1.277106,5.274949,10.35537,1.318242,5.03024,10.578,1.181306,4.91761
1603806819253,10.53452,1.277,5.275491,10.36076,1.316566,5.029634,10.58633,1.181332,4.919538
1603806819265,10.53384,1.277062,5.275691,10.36616,1.315495,5.028847,10.5947,1.181753,4.921381
1603806819276,10.53329,1.277178,5.275677,10.37145,1.314876,5.028275,10.603,1.182397,4.92324
1603806819287,10.53265,1.277289,5.275741,10.37687,1.314546,5.027351,10.61136,1.18404,4.924768
1603806819298,10.53211,1.277411,5.275744,10.38241,1.314515,5.026359,10.61996,1.185269,4.926492
1603806819309,10.53154,1.277561,5.275754,10.38778,1.314348,5.02528,10.62845,1.187279,4.928069
1603806819320,10.53096,1.277671,5.275895,10.39349,1.314751,5.023916,10.63704,1.189369,4.9295
1603806819331,10.53042,1.277787,5.275952,10.399,1.31479,5.022617,10.64536,1.191844,4.931006
1603806819342,10.52971,1.277863,5.27614,10.40472,1.315102,5.021239,10.6537,1.194486,4.932415
1603806819354,10.52916,1.277944,5.276179,10.41026,1.315432,5.019944,10.6619,1.197151,4.933837
1603806819365,10.52865,1.277952,5.27624,10.41609,1.316226,5.018752,10.67005,1.200399,4.935404
1603806819376,10.52765,1.27779,5.276657,10.42162,1.316923,5.017728,10.67809,1.203605,4.936888
1603806819387,10.52723,1.277707,5.276672,10.42736,1.318081,5.016783,10.68604,1.207649,4.938475
1603806819398,10.52653,1.277559,5.276834,10.433,1.319302,5.016168,10.69397,1.211225,4.939962
1603806819409,10.52608,1.277514,5.27686,10.4386,1.320471,5.015579,10.70175,1.215598,4.941635
1603806819420,10.52521,1.277242,5.277429,10.44413,1.321949,5.015282,10.7095,1.219801,4.943415
1603806819432,10.52429,1.277021,5.277997,10.44963,1.323493,5.015084,10.71717,1.224072,4.945154
1603806819443,10.52393,1.277044,5.278145,10.45518,1.32528,5.014939,10.72422,1.229011,4.946851
1603806819453,10.52276,1.276727,5.27892,10.46065,1.327112,5.014895,10.73139,1.233521,4.948699
1603806819466,10.52234,1.276804,5.279105,10.46606,1.329126,5.014962,10.73819,1.238459,4.950598
1603806819475,10.52097,1.276486,5.280039,10.47128,1.331053,5.015016,10.74472,1.243345,4.952305
1603806819487,10.52052,1.276538,5.280269,10.47651,1.333271,5.015068,10.75067,1.248306,4.95437
1603806819498,10.5197,1.27651,5.280814,10.48144,1.335477,5.01534,10.75685,1.253108,4.956184
1603806819509,10.51935,1.276542,5.281108,10.4864,1.33768,5.015522,10.76235,1.257783,4.958275
1603806819520,10.51803,1.275992,5.282141,10.49112,1.33993,5.015903,10.76789,1.262577,4.960191
1603806819532,10.5177,1.275991,5.282457,10.49567,1.342185,5.016336,10.77331,1.267483,4.962016
1603806819543,10.51701,1.275717,5.28306,10.49981,1.344427,5.016654,10.77804,1.271866,4.964051
1603806819553,10.51615,1.275385,5.283805,10.50373,1.346455,5.01708,10.78298,1.276476,4.965957
1603806819564,10.51581,1.275316,5.284191,10.50739,1.348387,5.017485,10.78726,1.280709,4.968033
1603806819576,10.51512,1.275101,5.28471,10.51106,1.350355,5.01785,10.79185,1.285212,4.970066
1603806819587,10.51482,1.275046,5.285081,10.51416,1.352102,5.018235,10.79595,1.289262,4.971888
1603806819599,10.51429,1.274869,5.285626,10.51709,1.353925,5.018817,10.80008,1.293198,4.974018
1603806819609,10.51403,1.274768,5.285893,10.52013,1.355748,5.019046,10.80387,1.297152,4.97589
1603806819620,10.51348,1.274506,5.286363,10.52277,1.35725,5.019248,10.80724,1.300676,4.977869
1603806819631,10.51302,1.27424,5.28683,10.52548,1.358881,5.019134,10.81043,1.304206,4.979632
1603806819643,10.51279,1.274023,5.287157,10.52818,1.360584,5.019138,10.8136,1.307495,4.98147
1603806819653,10.51234,1.273745,5.287747,10.53108,1.362188,5.019103,10.81686,1.31097,4.98264
1603806819665,10.5121,1.273511,5.288074,10.53388,1.363757,5.019216,10.81951,1.313815,4.984234
1603806819676,10.5117,1.273292,5.288525,10.53671,1.365361,5.019437,10.82244,1.316913,4.985341
1603806819687,10.51145,1.273122,5.288743,10.5393,1.366787,5.019555,10.8254,1.319951,4.986347
1603806819698,10.51089,1.272813,5.289179,10.54159,1.368306,5.020028,10.82779,1.32265,4.987835
1603806819709,10.51062,1.27267,5.289334,10.54344,1.369637,5.020448,10.83008,1.325254,4.988929
1603806819720,10.51048,1.272634,5.289283,10.54516,1.370967,5.02099,10.83189,1.327372,4.990175
1603806819731,10.51026,1.272531,5.289396,10.54683,1.372193,5.021584,10.83388,1.32952,4.99079
1603806819742,10.51011,1.272459,5.289535,10.54821,1.373423,5.022213,10.83549,1.331403,4.991827
1603806819753,10.5098,1.27231,5.289836,10.54957,1.374592,5.022854,10.83701,1.333123,4.992542
1603806819764,10.50968,1.27224,5.289889,10.55075,1.375725,5.023335,10.83817,1.334625,4.993253
1603806819776,10.50948,1.272165,5.290081,10.55188,1.37676,5.023703,10.8393,1.336149,4.993839
1603806819787,10.50944,1.272096,5.290151,10.5526,1.377563,5.023755,10.84022,1.337521,4.994531
1603806819798,10.50926,1.271948,5.290338,10.55298,1.378351,5.0237,10.841,1.338638,4.994746
1603806819809,10.50924,1.27187,5.290391,10.5532,1.378975,5.023399,10.84127,1.339475,4.995015
1603806819820,10.509,1.27173,5.290569,10.55329,1.379647,5.023143,10.84121,1.339965,4.995199
1603806819831,10.50901,1.271607,5.290617,10.55332,1.380347,5.022534,10.84113,1.340324,4.995076
1603806819843,10.50909,1.27152,5.290674,10.55251,1.380654,5.021992,10.8405,1.340455,4.994978
1603806819853,10.50914,1.271451,5.290716,10.55137,1.380673,5.021389,10.84006,1.340791,4.994698
1603806819865,10.50925,1.271363,5.290742,10.5504,1.380531,5.020927,10.83887,1.340581,4.994247
1603806819876,10.50965,1.271412,5.290497,10.54836,1.379742,5.020164,10.83768,1.340288,4.99368
1603806819887,10.5098,1.271331,5.290478,10.54652,1.379161,5.01965,10.83632,1.33995,4.993108
1603806819898,10.51026,1.271343,5.290241,10.54425,1.378398,5.019103,10.83445,1.339365,4.992437
1603806819909,10.51043,1.271242,5.290275,10.54157,1.377557,5.018368,10.83244,1.338808,4.991343
1603806819920,10.51084,1.271227,5.290196,10.53874,1.376864,5.017392,10.82981,1.338206,4.990391
1603806819931,10.51105,1.271103,5.29035,10.53441,1.376021,5.016006,10.82687,1.337521,4.989035
1603806819943,10.51134,1.270975,5.29056,10.53068,1.375504,5.014622,10.82363,1.336856,4.987838
1603806819953,10.51168,1.270901,5.290713,10.52626,1.37501,5.012748,10.81978,1.335999,4.986167
1603806819965,10.51223,1.270805,5.291086,10.52175,1.37463,5.011012,10.81507,1.334868,4.984532
1603806819975,10.51255,1.270659,5.291571,10.51659,1.374358,5.008749,10.81018,1.333502,4.982578
1603806819987,10.51313,1.27069,5.291968,10.51093,1.374522,5.00657,10.80487,1.332215,4.980433
1603806819998,10.51356,1.270776,5.292285,10.50531,1.374653,5.004088,10.79934,1.330638,4.978534
1603806820009,10.51398,1.270838,5.2925,10.49985,1.374782,5.001449,10.79302,1.328862,4.97637
1603806820020,10.51435,1.270879,5.292561,10.49444,1.374909,4.998892,10.78647,1.32719,4.973851
1603806820031,10.51474,1.270935,5.292645,10.48891,1.37468,4.996044,10.77962,1.325438,4.971262
1603806820042,10.51515,1.270822,5.292428,10.48355,1.374546,4.993447,10.77289,1.323715,4.968729
1603806820053,10.51603,1.270911,5.292071,10.47811,1.374375,4.990756,10.7656,1.321815,4.96594
1603806820065,10.51653,1.270688,5.291758,10.47281,1.374193,4.988322,10.75815,1.319819,4.963283
1603806820075,10.51696,1.270428,5.291741,10.46708,1.373972,4.986229,10.75043,1.317842,4.960413
1603806820087,10.51751,1.270164,5.291319,10.46129,1.373992,4.984508,10.74284,1.315887,4.957729
1603806820098,10.51784,1.269985,5.291057,10.4551,1.373928,4.983123,10.73487,1.313881,4.954927
1603806820109,10.51821,1.269831,5.290538,10.44903,1.373845,4.98199,10.72716,1.312226,4.951954
1603806820120,10.51855,1.269787,5.290119,10.44292,1.373633,4.9809,10.71946,1.310487,4.949662
1603806820131,10.51891,1.269701,5.289819,10.43682,1.373382,4.980314,10.71167,1.308723,4.947386
1603806820142,10.51946,1.269654,5.289352,10.43092,1.373117,4.979599,10.70406,1.307113,4.945325
1603806820154,10.52007,1.269648,5.288695,10.4251,1.372797,4.978955,10.69629,1.305544,4.943208
1603806820165,10.52054,1.269643,5.28794,10.41956,1.372726,4.978418,10.6886,1.304088,4.941331
1603806820176,10.52116,1.269644,5.2872,10.414,1.372652,4.977887,10.68094,1.302696,4.939102
1603806820187,10.52164,1.269611,5.286397,10.40893,1.373124,4.977463,10.6736,1.301173,4.937128
1603806820198,10.52236,1.269666,5.285444,10.40376,1.373695,4.977304,10.6662,1.299907,4.935071
1603806820210,10.52284,1.269616,5.284782,10.3987,1.374374,4.977184,10.65893,1.298616,4.933073
1603806820220,10.52324,1.26956,5.284315,10.39354,1.374927,4.977197,10.65186,1.297575,4.931201
1603806820231,10.52369,1.269526,5.283789,10.38885,1.375743,4.976893,10.64469,1.296495,4.929618
1603806820242,10.52412,1.269491,5.283297,10.38375,1.376411,4.976602,10.63736,1.295357,4.928136
1603806820253,10.52452,1.269415,5.282828,10.37894,1.377144,4.976581,10.62978,1.294215,4.927224
1603806820264,10.52507,1.269391,5.282233,10.37409,1.377974,4.976564,10.62241,1.29329,4.926033
1603806820275,10.52562,1.269345,5.281503,10.36934,1.378893,4.976677,10.61487,1.292434,4.925159
1603806820287,10.52611,1.269314,5.280891,10.36464,1.379851,4.977084,10.60741,1.291761,4.924115
1603806820298,10.5265,1.269273,5.28036,10.3598,1.380846,4.977609,10.60006,1.291017,4.923183
1603806820309,10.527,1.269252,5.279864,10.35531,1.381802,4.978248,10.59247,1.290185,4.922412
1603806820320,10.52734,1.269192,5.279515,10.35048,1.382643,4.978909,10.58504,1.289275,4.921746
1603806820331,10.52784,1.269207,5.279124,10.34577,1.383547,4.979723,10.57791,1.288566,4.921053
1603806820342,10.5283,1.269364,5.278864,10.3411,1.384216,4.98077,10.57085,1.287664,4.920352
1603806820353,10.52887,1.269502,5.27833,10.33653,1.38452,4.981836,10.56429,1.286808,4.919611
1603806820365,10.52918,1.269635,5.277783,10.33211,1.384928,4.982928,10.55792,1.285893,4.918977
1603806820375,10.5294,1.269727,5.277163,10.3279,1.384906,4.984067,10.55157,1.285237,4.91831
1603806820386,10.52971,1.269783,5.276489,10.32401,1.385145,4.985388,10.54536,1.284464,4.917923
1603806820398,10.53032,1.269897,5.275732,10.32004,1.385486,4.986618,10.53928,1.284003,4.91769
1603806820409,10.53063,1.26987,5.27515,10.31643,1.386358,4.988267,10.53308,1.283613,4.917648
1603806820420,10.53048,1.269632,5.275193,10.31274,1.387568,4.989789,10.52706,1.28309,4.917881
1603806820431,10.53074,1.269615,5.274953,10.30958,1.388981,4.991295,10.52108,1.282474,4.918204
1603806820442,10.53102,1.269652,5.274631,10.30611,1.390083,4.992732,10.51526,1.281837,4.918431
1603806820453,10.53113,1.269629,5.274397,10.30308,1.39089,4.993946,10.50968,1.281015,4.918747
